id,t
37,วะเกฺอ์ามะ นูฮิล ลัมมา กัซซะบุร รุสุละ อัฆร็อกฺนาฮุม วะญะอฺัลนาฮุม ลินนาสิ อายะฮ์  ^  วะอะอฺ์ตัดนา ลิซฺซฺอลิมีนะ อฺะซาบัน อะลีมา
38,วะอฺาเดา วะษะมูดะ วะอัศฮาบัร ร็อสสิ วะกฺุรูนัม บัยนะ ซาลิกะ กะษีรอ
39,วะกุลลัน เฎาะร็อบนา ละฮุล อัมษาล  ^  วะกุลลัน ตับบัรนา ตัตบีรอ
40,วะละกฺ็อด อะเตา อฺะลัล กฺ็อรยะติล ละตี อุมฏิร็อต มะเฏาะร็อส เสาอ์  ^  อะฟะลัม ยะกูนู ยะเรอ์านะฮา  ^  บัล กานู ลา ยัรญูนะ นุชูรอ
41,วะอิซา เราะเอากะ อี ยัตตะคิซูนะกะ อิลลา ฮุซุวัน อะฮาซัล ละซี บะอฺะษัล ลอฮุ เราะสูลา
42,อิน กาดะ ละยุฎิลลุนา อฺัน อาลิฮะตินา เลาลา อัน เศาะบัรนา อฺะลัยฮา  ^  วะเสาฟะ ยะอฺ์ละมูนะ ฮีนะ ยะเรอ์านัล อฺะซาบะ มัน อะฎ็อลลุ สะบีลา
43,อะเราะอัยตะ มะนิต ตะเคาะซะ อิลาฮะฮู ฮะวาฮุ อะฟะอันตะ ตะกูนุ อฺะลัยฮิ วะกีลา
44,อัม ตะห์สะบุ อันนะ อักษะเราะฮุม ยัสมะอฺูนะ เอา ยะอฺ์กฺิลูน  ^  อิน ฮุม อิลลา กัลอันอฺามิ บัล ฮุม อะฎ็อลลุ สะบีลา
45,อะลัม ตะเราะ อิลา ร็อบบิกะ กัยฟะ มัดดัซฺ ซฺิลละ วะเลา ชาอะ ละญะอฺะละฮู สากินัน ษุมมะ ญะอฺัลนัช ชัมสะ อฺะลัยฮิ ดะลีลา
46,ษุมมะ เกฺาะบัฎนาฮุ อิลัยนา กฺ็อบฎ็อย ยะสีรอ
47,วะฮุวัล ละซี ญะอฺะละ ละกุมุล ลัยละ ลิบาเสา วันเนามะ สุบาเตา วะญะอฺะลัน นะฮาเราะ นุชูรอ
48,วะฮุวัล ละซี อัรสะลัร ริยาฮะ บุชร็อม บัยนะ ยะดัย เราะห์มะติฮ์  ^  วะอันซัลนา มินัส สะมาอิ มาอัน เฏาะฮูรอ
49,ลินุห์ยิยะ บิฮี บัลดะตัม มัยเตา วะนุสกฺิยะฮู มิมมา เคาะลักฺนา อันอฺาเมา วะอะนาสีย์ยะ กะษีรอ
50,วะละกฺ็อด ศ็อรร็อฟนาฮุ บัยนะฮุม ลิยัซซักกะรู ฟะอะบา อักษะรุน นาสิ อิลลา กุฟูรอ
51,วะเลา ชิอ์นา ละบะอฺัษนา ฟี กุลลิ กฺ็อรยะติน นะซีรอ
52,ฟะลา ตุฏิอฺิล กาฟิรีนะ วะญาฮิดฮุม บิฮี ญิฮาดัน กะบีรอ
53,วะฮุวัล ละซี มะเราะญัล บะห์ร็อยนิ ฮาซา อฺัซบุน ฟุรอตู วะฮาซา มิลฮุน อุญาญู วะญะอฺะละ บัยนะฮุมา บัรซะเคอ์า วะฮิจญ์ร็อม มะห์ญูรอ
54,วะฮุวัล ละซี เคาะละเกฺาะ มินัล มาอิ บะชะร็อน ฟะญะอฺะละฮู นะสะเบา วะศิฮ์รอ  ^  วะกานะ ร็อบบุกะ เกฺาะดีรอ
55,วะยะอฺ์บุดูนะ มิน ดูนิล ลาฮิ มา ลา ยันฟะอฺุฮุม วะลา ยะฎุรรุฮุม  ^  วะกานัล กาฟิรุ อฺะลา ร็อบบิฮี เซฺาะฮีรอ
56,วะมา อัรสัลนากะ อิลลา มุบัชชิเรอ์า วะนะซีรอ
57,กฺุล มา อัสอะลุกุม อฺะลัยฮิ มิน อัจญ์ริน อิลลา มัน ชาอะ อัย ยัตตะคิซะ อิลา ร็อบบิฮี สะบีลา
58,วะตะวักกัล อฺะลัล ฮัยยิล ละซี ลา ยะมูตุ วะสับบิห์ บิฮัมดิฮ์  ^  วะกะฟา บิฮี บิซุนูบิ อฺิบาดิฮี เคาะบีรอ
59,อัลละซี เคาะละกฺ็อส สะมาวาติ วัลอัรเฎาะ วะมา บัยนะฮุมา ฟี สิตตะติ อัยยามิน ษุมมัส ตะวา อฺะลัล อฺัรช์  ^  อัรเราะห์มานุ ฟัสอัล บิฮี เคาะบีรอ
60,วะอิซา กฺีละ ละฮุมุส ญุดู ลิรเราะห์มานิ กฺอลู วะมัร เราะห์มานุ อะนัสญุดุ ลิมา ตะอ์มุรุนา วะซาดะฮุม นุฟูรอ
61,ตะบาเราะกัล ละซี ญะอฺะละ ฟิส สะมาอิ บุรูเญา วะญะอฺะละ ฟีฮา สิรอเญา วะเกฺาะมะร็อม มุนีรอ
62,วะฮุวัล ละซี ญะอฺะลัล ลัยละ วันนะฮาเราะ คิลฟะตัล ลิมัน อะรอดะ อัย ยัซซักกะเราะ เอา อะรอดะ ชุกูรอ
63,วะอฺิบาดุร เราะห์มานิล ละซีนะ ยัมชูนะ อฺะลัล อัรฎิ เฮาเนา วะอิซา คอเฏาะบะฮุมุล ญาฮิลูนะ กฺอลู สะลามา
64,วัลละซีนะ ยะบีตูนะ ลิร็อบบิฮิม สุจญ์ญะเดา วะกฺิยามา
65,วัลละซีนะ ยะกฺูลูนะ ร็อบบะนัศ ริฟ อฺันนา อฺะซาบะ ญะฮันนัม  ^  อินนะ อฺะซาบะฮา กานะ เฆาะรอมา
66,อินนะฮา สาอัต มุสตะกฺ็อรเรอ์า วะมุกฺอมา
67,วัลละซีนะ อิซา อันฟะกฺู ลัม ยุสริฟู วะลัม ยักฺตุรู วะกานะ บัยนะ ซาลิกะ เกฺาะวามา
68,วัลละซีนะ ลา ยัดอฺูนะ มะอฺัล ลอฮิ อิลาฮัน อาเคาะเราะ วะลา ยักฺตุลูนัน นัฟสัล ละตี ฮัรเราะมัล ลอฮุ อิลลา บิลฮักฺกฺิ วะลา ยัซนูน  ^  วะมัย ยัฟอฺัล ซาลิกะ ยัลเกฺาะ อะษามา
69,ยุฎออฺัฟ ละฮุล อฺะซาบุ เยามัล กฺิยามะติ วะยัคลุด ฟีฮี มุฮานา
70,อิลลา มัน ตาบะ วะอามะนะ วะอฺะมิละ อฺะมะลัน ศอลิฮัน ฟะอุลาอิกะ ยุบัดดิลุล ลอฮุ สัยยิอาติฮิม ฮะสะนาต  ^  วะกานัล ลอฮุ เฆาะฟูร็อร เราะฮีมา
71,วะมัน ตาบะ วะอฺะมิละ ศอลิฮัน ฟะอินนะฮู ยะตูบุ อิลัล ลอฮิ มะตาบา
72,วัลละซีนะ ลา ยัชฮะดูนัซ ซูเราะ วะอิซา มัรรู บิลลัฆวิ มัรรู กิรอมา
73,วัลละซีนะ อิซา ซุกกิรู บิอายาติ ร็อบบิฮิม ลัม ยะคิรรู อฺะลัยฮา ศุมเมา วะอฺุมยานา
74,วัลละซีนะ ยะกฺูลูนะ ร็อบบะนา ฮับ ละนา มิน อัซวาญินา วะซุรรีย์ยาตินา กฺุรเราะตะ อะอฺ์ยุนิว วัจญ์อฺัลนา ลิลมุตตะกฺีนะ อิมามา
75,อุลาอิกะ ยุจญ์เซานัล ฆุรฟะตะ บิมา เศาะบะรู วะยุลักฺเกฺอ์านะ ฟีฮา ตะฮีย์ยะเตา วะสะลามา
76,คอลิดีนะ ฟีฮา  ^  ฮะสุนัต มุสตะกฺ็อรเรอ์า วะมุกฺอมา
77,กฺุล มา ยะอฺ์บะอุ บิกุม ร็อบบี เลาลา ดุอฺาอุกุม  ^  ฟะกฺ็อด กัซซับตุม ฟะเสาฟะ ยะกูนุ ลิซามา
