id,t
19,ยาอัยยุฮัล ละซีนะ อามะนู ลา ยะฮิลลุ ละกุม อัน ตะริษุน นิสาอะ กัรฮา  ^  วะลา ตะอฺ์ฎุลูฮุนนะ ลิตัซฮะบู บิบะอฺ์ฎิ มา อาตัยตุมูฮุนนะ อิลลา อัย ยะอ์ตีนะ บิฟาฮิชะติม มุบัยยินะฮ์  ^  วะอฺาชิรูฮุนนะ บิลมะอฺ์รูฟ  ^  ฟะอิน กะริฮ์ตุมูฮุนนะ ฟะอฺะสา อัน ตักเราะฮู ชัยเอา วะยัจญ์อฺะลัล ลอฮุ ฟีฮิ ค็อยร็อน กะษีรอ
20,วะอิน อะร็อตตุมุส ติบดาละ เซาญิม มะกานะ เซาญิว วะอาตัยตุม อิห์ดาฮุนนะ กฺินฏอร็อน ฟะลา ตะอ์คุซู มินฮุ ชัยอา  ^  อะตะอ์คุซูนะฮู บุฮ์ตาเนา วะอิษมัม มุบีนา
21,วะกัยฟะ ตะอ์คุซูนะฮู วะกฺ็อด อัฟฎอ บะอฺ์ฎุกุม อิลา บะอฺ์ฎิว วะอะค็อซนะ มินกุม มีษากฺ็อน เฆาะลีซฺอ
22,วะลา ตันกิฮู มา นะกะฮะ อาบาอุกุม มินัน นิสาอิ อิลลา มา กฺ็อด สะลัฟ  ^  อินนะฮู กานะ ฟาฮิชะเตา วะมักฺเตา วะสาอะ สะบีลา
23,ฮุรริมัต อฺะลัยกุม อุมมะฮาตุกุม วะบะนาตุกุม วะอะเคาะวาตุกุม วะอฺัมมาตุกุม วะคอลาตุกุม วะบะนาตุล อะคิ วะบะนาตุล อุคติ วะอุมมะฮาตุกุมุล ลาตี อัรเฎาะอฺ์นะกุม วะอะเคาะวาตุกุม มินัร เราะฎออฺะติ วะอุมมะฮาตุ นิสาอิกุม วะเราะบาอิบุกุมุล ลาตี ฟี ฮุญูริกุม มิน นิสาอิกุมุล ลาตี ดะค็อลตุม บิฮินนะ ฟะอิล ลัม ตะกูนู ดะค็อลตุม บิฮินนะ ฟะลา ญุนาฮะ อฺะลัยกุม วะฮะลาอิลุ อับนาอิกุมุล ละซีนะ มิน อัศลาบิกุม วะอัน ตัจญ์มะอฺู บัยนัล อุคตัยนิ อิลลา มา กฺ็อด สะลัฟ  ^  อินนัล ลอฮะ กานะ เฆาะฟูร็อร เราะฮีมา
24,วัลมุห์เศาะนาตุ มินัน นิสาอิ อิลลา มา มะละกัต อัยมานุกุม  ^  กิตาบัล ลอฮิ อฺะลัยกุม  ^  วะอุฮิลละ ละกุม มา วะรออะ ซาลิกุม อัน ตับตะฆู บิอัมวาลิกุม มุห์ศินีนะ ฆ็อยเราะ มุสาฟิฮีน  ^  ฟะมัส ตัมตะอฺ์ตุม บิฮี มินฮุนนะ ฟะอาตูฮุนนะ อุญูเราะฮุนนะ ฟะรีเฎาะฮ์  ^  วะลา ญุนาฮะ อฺะลัยกุม ฟีมา ตะรอฎ็อยตุม บิฮี มิม บะอฺ์ดิล ฟะรีเฎาะฮ์  ^  อินนัล ลอฮะ กานะ อฺะลีมัน ฮะกีมา
25,วะมัล ลัม ยัสตะฏิอฺ์ มินกุม เฏอ์าลัน อัย ยันกิฮัล มุห์เศาะนาติล มุอ์มินาติ ฟะมิม มา มะละกัต อัยมานุกุม มิน ฟะตะยาติกุมุล มุอ์มินาต  ^  วัลลอฮุ อะอฺ์ละมุ บิอีมานิกุม  ^  บะอฺ์ฎุกุม มิม บะอฺ์ฎ์  ^  ฟันกิฮูฮุนนะ บิอิซนิ อะฮ์ลิฮินนะ วะอาตูฮุนนะ อุญูเราะฮุนนะ บิลมะอฺ์รูฟิ มุห์เศาะนาติน ฆ็อยเราะ มุสาฟิฮาติว วะลา มุตตะคิซาติ อัคดาน  ^  ฟะอิซา อุห์ศินนะ ฟะอิน อะตัยนะ บิฟาฮิชะติน ฟะอฺะลัยฮินนะ นิศฟุ มา อฺะลัล มุห์เศาะนาติ มินัล อฺะซาบ  ^  ซาลิกะ ลิมัน เคาะชิยัล อฺะนะตะ มินกุม  ^  วะอัน ตัศบิรู ค็อยรุล ละกุม  ^  วัลลอฮุ เฆาะฟูรุร เราะฮีม
26,ยุรีดุล ลอฮุ ลิยุบัยยินะ ละกุม วะยะฮ์ดิยะกุม สุนะนัล ละซีนะ มิน กฺ็อบลิกุม วะยะตูบะ อฺะลัยกุม  ^  วัลลอฮุ อฺะลีมุน ฮะกีม
27,วัลลอฮุ ยุรีดุ อัย ยะตูบะ อฺะลัยกุม วะยุรีดุล ละซีนะ ยัตตะบิอฺูนัช ชะฮะวาติ อัน ตะมีลู มัยลัน อฺะซฺีมา
28,ยุรีดุล ลอฮุ อัย ยุค็อฟฟิฟะ อฺันกุม  ^  วะคุลิกฺ็อล อินสานุ เฎาะอฺีฟา
29,ยาอัยยุฮัล ละซีนะ อามะนู ลา ตะอ์กุลู อัมวาละกุม บัยนะกุม บิลบาฏิลิ อิลลา อัน ตะกูนะ ติญาเราะตัน อฺัน ตะรอฎิม มินกุม  ^  วะลา ตักฺตุลู อันฟุสะกุม  ^  อินนัล ลอฮะ กานะ บิกุม เราะฮีมา
30,วะมัย ยัฟอฺัล ซาลิกะ อฺุดวาเนา วะซฺุลมัน ฟะเสาฟะ นุศลีฮิ นารอ  ^  วะกานะ ซาลิกะ อฺะลัล ลอฮิ ยะสีรอ
31,อิน ตัจญ์ตะนิบู กะบาอิเราะ มา ตุนเฮานะ อฺันฮุ นุกัฟฟิร อฺันกุม สัยยิอาติกุม วะนุดคิลกุม มุดเคาะลัน กะรีมา
32,วะลา ตะตะมันเนา มา ฟัฎเฎาะลัล ลอฮุ บิฮี บะอฺ์เฎาะกุม อฺะลา บะอฺ์ฎ์  ^  ลิรริญาลิ นะศีบุม มิมมัก ตะสะบู  ^  วะลินนิสาอิ นะศีบุม มิมมัก ตะสับน์  ^  วัสอะลุล ลอฮะ มิน ฟัฎลิฮ์  ^  อินนัล ลอฮะ กานะ บิกุลลิ ชัยอิน อฺะลีมา
33,วะลิกุลลิน ญะอฺัลนา มะวาลิยะ มิมมา ตะเราะกัล วาลิดานิ วัลอักฺเราะบูน  ^  วัลละซีนะ อฺะเกฺาะดัต อัยมานุกุม ฟะอาตูฮุม นะศีบะฮุม  ^  อินนัล ลอฮะ กานะ อฺะลา กุลลิ ชัยอิน ชะฮีดา
34,อัรริญาลุ เกฺอ์าวามูนะ อฺะลัน นิสาอิ บิมา ฟัฎเฎาะลัล ลอฮุ บะอฺ์เฎาะฮุม อฺะลา บะอฺ์ฎิว วะบิมา อันฟะกฺู มิน อัมวาลิฮิม  ^  ฟัศศอลิฮาตุ กฺอนิตาตุน ฮาฟิซฺอตุล ลิลฆ็อยบิ บิมา ฮะฟิซฺ็อล ลอฮ์  ^  วัลลาตี ตะคอฟูนะ นุชูซะฮุนนะ ฟะอฺิซฺูฮุนนะ วะฮ์ญุรูฮุนนะ ฟิล มะฎอญิอฺิ วัฎริบูฮุนน์  ^  ฟะอิน อะเฏาะอฺ์นะกุม ฟะลา ตับฆู อฺะลัยฮินนะ สะบีลา  ^  อินนัล ลอฮะ กานะ อฺะลีย์ยัน กะบีรอ
35,วะอิน คิฟตุม ชิกฺอเกฺาะ บัยนิฮิมา ฟับอฺะษู ฮะกะมัม มิน อะฮ์ลิฮี วะฮะกะมัม มิน อะฮ์ลิฮา อี ยุรีดา อิศลาฮัย ยุวัฟฟิกฺิล ลาฮุ บัยนะฮุมา  ^  อินนัล ลอฮะ กานะ อฺะลีมัน เคาะบีรอ
36,วะอฺ์บุดุล ลอฮะ วะลา ตุชริกู บิฮี ชัยอา  ^  วะบิลวาลิดัยนิ อิห์สาเนา วะบิซิล กฺุรบา วัลยะตามา วัลมะสากีนิ วัลญาริ ซิล กฺุรบา วัลญาริล ญุนุบิ วัศศอฮิบิ บิลญัมบิ วับนิส สะบีลิ วะมา มะละกัต อัยมานุกุม  ^  อินนัล ลอฮะ ลา ยุฮิบบุ มัน กานะ มุคตาลัน ฟะคูรอ
37,อัลละซีนะ ยับเคาะลูนะ วะยะอ์มุรูนัน นาสะ บิลบุคลิ วะยักตุมูนะ มา อาตาฮุมุล ลอฮุ มิน ฟัฎลิฮ์  ^  วะอะอฺ์ตัดนา ลิลกาฟิรีนะ อฺะซาบัม มุฮีนา
38,วัลละซีนะ ยุนฟิกฺูนะ อัมวาละฮุม ริอาอัน นาสิ วะลา ยุอ์มินูนะ บิลลาฮิ วะลา บิลเยามิล อาคิร  ^  วะมัย ยะกุนิช ชัยฏอนุ ละฮู เกฺาะรีนัน ฟะสาอะ เกฺาะรีนา
39,วะมาซา อฺะลัยฮิม เลา อามะนู บิลลาฮิ วัลเยามิล อาคิริ วะอันฟะกฺู มิมมา เราะซะเกฺาะฮุมุล ลอฮ์  ^  วะกานัล ลอฮุ บิฮิม อฺะลีมา
40,อินนัล ลอฮะ ลา ยัซฺลิมุ มิษกฺอละ ซัรเราะฮ์  ^  วะอิน ตะกุ ฮะสะนะตัย ยุฎออฺิฟฮา วะยุอ์ติ มิล ละดุนฮุ อัจญ์ร็อน อฺะซฺีมา
41,ฟะกัยฟะ อิซา ญิอ์นา มิน กุลลิ อุมมะติม บิชะฮีดิว วะญิอ์นา บิกะ อฺะลา ฮาอุลาอิ ชะฮีดา
42,เยามะอิซี ยะวัดดุล ละซีนะ กะฟะรู วะอฺะเศาะวุร เราะสูละ เลา ตุเสาวา บิฮิมุล อัรฎุ วะลา ยักตุมูนัล ลอฮะ ฮะดีษา
43,ยาอัยยุฮัล ละซีนะ อามะนู ลา ตักฺเราะบุศ เศาะลาตะ วะอันตุม สุการอ ฮัตตา ตะอฺ์ละมู มา ตะกฺูลูนะ วะลา ญุนุบัน อิลลา อฺาบิรี สะบีลิน ฮัตตา ตัฆตะสิลู  ^  วะอิน กุนตุม มัรฎอ เอา อฺะลา สะฟะริน เอา ญาอะ อะฮะดุม มินกุม มินัล ฆออิฏิ เอา ลามัสตุมุน นิสาอะ ฟะลัม ตะญิดู มาอัน ฟะตะยัมมะมู เศาะอฺีดัน ฏ็อยยิบัน ฟัมสะฮู บิวุญูฮิกุม วะอัยดีกุม  ^  อินนัล ลอฮะ กานะ อฺะฟูว์วัน เฆาะฟูรอ
44,อะลัม ตะเราะ อิลัล ละซีนะ อูตู นะศีบัม มินัล กิตาบิ ยัชตะรูนัฎ เฎาะลาละตะ วะยุรีดูนะ อัน ตะฎิลลุส สะบีล
45,วัลลอฮุ อะอฺ์ละมุ บิอะอฺ์ดาอิกุม  ^  วะกะฟา บิลลาฮิ วะลีย์เยา วะกะฟา บิลลาฮิ นะศีรอ
46,มินัล ละซีนะ ฮาดู ยุฮัรริฟูนัล กะลิมะ อฺัม มะวาฎิอฺิฮี วะยะกฺูลูนะ สะมิอฺ์นา วะอฺะศ็อยนา วัสมะอฺ์ ฆ็อยเราะ มุสมะอฺิว วะรออฺินา ลัยยัม บิอัลสินะติฮิม วะเฏาะอฺ์นัน ฟิด ดีน  ^  วะเลา อันนะฮุม กฺอลู สะมิอฺ์นา วะอะเฏาะอฺ์นา วัสมะอฺ์ วันซฺุรนา ละกานะ ค็อยร็อล ละฮุม วะอักฺวะมะ วะลากิล ละอฺะนะฮุมุล ลอฮุ บิกุฟริฮิม ฟะลา ยุอ์มินูนะ อิลลา เกฺาะลีลา
47,ยาอัยยุฮัล ละซีนะ อูตุล กิตาบะ อามินู บิมา นัซซัลนา มุศ็อดดิกฺ็อล ลิมา มะอฺะกุม มิน กฺ็อบลิ อัน นัฏมิสะ วุญูฮัน ฟะนะรุดดะฮา อฺะลา อัดบาริฮา เอา นัลอฺะนะฮุม กะมา ละอฺันนา อัศฮาบัส สับต์  ^  วะกานะ อัมรุล ลอฮิ มัฟอฺูลา
48,อินนัล ลอฮะ ลา ยัฆฟิรุ อัย ยุชเราะกะ บิฮี วะยัฆฟิรุ มา ดูนะ ซาลิกะ ลิมัย ยะชาอ์  ^  วะมัย ยุชริก บิลลาฮิ ฟะเกฺาะดิฟ ตะรอ อิษมัน อฺะซฺีมา
49,อะลัม ตะเราะ อิลัล ละซีนะ ยุซักกูนะ อันฟุสะฮุม  ^  บะลิล ลาฮุ ยุซักกี มัย ยะชาอุ วะลา ยุซฺละมูนะ ฟะตีลา
50,อินซฺุร กัยฟะ ยัฟตะรูนะ อฺะลัล ลอฮิล กะซิบ  ^  วะกะฟา บิฮี อิษมัม มุบีนา
51,อะลัม ตะเราะ อิลัล ละซีนะ อูตู นะศีบัม มินัล กิตาบิ ยุอ์มินูนะ บิลญิบติ วัฏฏอฆูติ วะยะกฺูลูนะ ลิลละซีนะ กะฟะรู ฮาอุลาอิ อะฮ์ดา มินัล ละซีนะ อามะนู สะบีลา
52,อุลาอิกัล ละซีนะ ละอฺะนะฮุมุล ลอฮ์  ^  วะมัย ยัลอฺะนิล ลาฮุ ฟะลัน ตะญิดะ ละฮู นะศีรอ
53,อัม ละฮุม นะศีบุม มินัล มุลกิ ฟะอิซัล ลา ยุอ์ตูนัน นาสะ นะกฺีรอ
54,อัม ยะห์สุดูนัน นาสะ อฺะลา มา อาตาฮุมุล ลอฮุ มิน ฟัฎลิฮ์  ^  ฟะกฺ็อด อาตัยนา อาละ อิบรอฮีมัล กิตาบะ วัลฮิกมะตะ วะอาตัยนาฮุม มุลกัน อฺะซฺีมา
55,ฟะมินฮุม มัน อามะนะ บิฮี วะมินฮุม มัน ศ็อดดะ อฺันฮ์  ^  วะกะฟา บิญะฮันนะมะ สะอฺีรอ
56,อินนัล ละซีนะ กะฟะรู บิอายาตินา เสาฟะ นุศลีฮิม นาร็อน กุลละมา นะฎิญัต ญุลูดุฮุม บัดดัลนาฮุม ญุลูดัน ฆ็อยเราะฮา ลิยะซูกฺุล อฺะซาบ  ^  อินนัล ลอฮะ กานะ อฺะซีซัน ฮะกีมา
57,วัลละซีนะ อามะนู วะอฺะมิลุศ ศอลิฮาติ สะนุดคิลุฮุม ญันนาติน ตัจญ์รี มิน ตะห์ติฮัล อันฮารุ คอลิดีนะ ฟีฮา อะบะดา  ^  ละฮุม ฟีฮา อัซวาญุม มุเฏาะฮ์ฮะเราะฮ์  ^  วะนุดคิลุฮุม ซฺิลลัน เซฺาะลีลา
58,อินนัล ลอฮะ ยะอ์มุรุกุม อัน ตุอัดดุล อะมานาติ อิลา อะฮ์ลิฮา วะอิซา ฮะกัมตุม บัยนัน นาสิ อัน ตะห์กุมู บิลอฺัดล์  ^  อินนัล ลอฮะ นิอฺิมมา ยะอฺิซฺุกุม บิฮ์  ^  อินนัล ลอฮะ กานะ สะมีอฺัม บะศีรอ
59,ยาอัยยุฮัล ละซีนะ อามะนู อะฏีอฺุล ลอฮะ วะอะฏีอฺุร เราะสูละ วะอุลิล อัมริ มินกุม  ^  ฟะอิน ตะนาซะอฺ์ตุม ฟี ชัยอิน ฟะรุดดูฮุ อิลัล ลอฮิ วัรเราะสูลิ อิน กุนตุม ตุอ์มินูนะ บิลลาฮิ วัลเยามิล อาคิร  ^  ซาลิกะ ค็อยรู วะอะห์สะนุ ตะอ์วีลา
60,อะลัม ตะเราะ อิลัล ละซีนะ ยัซอฺุมูนะ อันนะฮุม อามะนู บิมา อุนซิละ อิลัยกะ วะมา อุนซิละ มิน กฺ็อบลิกะ ยุรีดูนะ อัย ยะตะฮากะมู อิลัฏ ฏอฆูติ วะกฺ็อด อุมิรู อัย ยักฟุรู บิฮ์  ^  วะยุรีดุช ชัยฏอนุ อัย ยุฎิลละฮุม เฎาะลาลัม บะอฺีดา
61,วะอิซา กฺีละ ละฮุม ตะอฺาเลา อิลา มา อันซะลัล ลอฮุ วะอิลัร เราะสูลิ เราะอัยตัล มุนาฟิกฺีนะ ยะศุดดูนะ อฺันกะ ศุดูดา
62,ฟะกัยฟะ อิซา อะศอบัตฮุม มุศีบะตุม บิมา กฺ็อดดะมัต อัยดีฮิม ษุมมะ ญาอูกะ ยะห์ลิฟูนะ บิลลาฮิ อิน อะร็อดนา อิลลา อิห์สาเนา วะเตาฟีกฺอ
63,อุลาอิกัล ละซีนะ ยะอฺ์ละมุล ลอฮุ มา ฟี กฺุลูบิฮิม ฟะอะอฺ์ริฎ อฺันฮุม วะอฺิซฺฮุม วะกฺุล ละฮุม ฟี อันฟุสิฮิม เกฺอ์าลัม บะลีฆอ
64,วะมา อัรสัลนา มิร เราะสูลิน อิลลา ลิยุฏออฺะ บิอิซนิล ลาฮ์  ^  วะเลา อันนะฮุม อิซฺ เซฺาะละมู อันฟุสะฮุม ญาอูกะ ฟัสตัฆฟะรุล ลอฮะ วัสตัฆฟะเราะ ละฮุมุร เราะสูลุ ละวะญะดุล ลอฮะ เตาวาบัร เราะฮีมา
65,ฟะลา วะร็อบบิกะ ลา ยุอ์มินูนะ ฮัตตา ยุฮักกิมูกะ ฟีมา ชะญะเราะ บัยนะฮุม ษุมมะ ลา ยะญิดู ฟี อันฟุสิฮิม ฮะเราะญัม มิมมา เกฺาะฎ็อยตะ วะยุสัลลิมู ตัสลีมา
66,วะเลา อันนา กะตับนา อฺะลัยฮิม อะนิกฺ ตุลู อันฟุสะกุม อะวิค รุญู มิน ดิยาริกุม มา ฟะอฺะลูฮุ อิลลา เกฺาะลีลุม มินฮุม  ^  วะเลา อันนะฮุม ฟะอฺะลู มา ยูอฺะซฺูนะ บิฮี ละกานะ ค็อยร็อล ละฮุม วะอะชัดดะ ตัษบีตา
67,วะอิซัล ละอาตัยนาฮุม มิล ละดุนนา อัจญ์ร็อน อฺะซฺีมา
68,วะละฮะดัยนาฮุม ศิรอฏ็อม มุสตะกฺีมา
69,วะมัย ยุฏิอฺิล ลาฮะ วัรเราะสูละ ฟะอุลาอิกะ มะอฺัล ละซีนะ อันอฺะมัล ลอฮุ อฺะลัยฮิม มินัน นะบีย์ยินะ วัศศิดดีกฺีนะ วัชชุฮะดาอิ วัศศอลิฮีน  ^  วะฮะสุนะ อุลาอิกะ เราะฟีกฺอ
70,ซาลิกัล ฟัฎลุ มินัล ลอฮ์  ^  วะกะฟา บิลลาฮิ อฺะลีมา
71,ยาอัยยุฮัล ละซีนะ อามะนู คุซู ฮิซเราะกุม ฟันฟิรู ษุบาติน อะวิน ฟิรู ญะมีอฺา
72,วะอินนะ มินกุม ละมัล ละยุบัฏฏิอันนะ ฟะอิน อะศอบัตกุม มุศีบะตุน กฺอละ กฺ็อด อันอฺะมัล ลอฮุ อฺะลัยยะ อิซ ลัม อะกุม มะอฺะฮุม ชะฮีดา
73,วะละอิน อะศอบะกุม ฟัฎลุม มินัล ลอฮิ ละยะกฺูลันนะ กะอัล ลัม ตะกุม บัยนะกุม วะบัยนะฮู มะวัดดะตุย ยาลัยตะนี กุนตุ มะอฺะฮุม ฟะอะฟูซะ เฟาซัน อฺะซฺีมา
74,ฟัลยุกฺอติล ฟี สะบีลิล ลาฮิล ละซีนะ ยัชรูนัล ฮะยาตัด ดุนยา บิลอาคิเราะฮ์  ^  วะมัย ยุกฺอติล ฟี สะบีลิล ลาฮิ ฟะยุกฺตัล เอา ยัฆลิบ ฟะเสาฟะ นุอ์ตีฮิ อัจญ์ร็อน อฺะซฺีมา
75,วะมา ละกุม ลา ตุกฺอติลูนะ ฟี สะบีลิล ลาฮิ วัลมุสตัฎอฺะฟีนะ มินัร ริญาลิ วันนิสาอิ วัลวิลดานิล ละซีนะ ยะกฺูลูนะ ร็อบบะนา อัคริจญ์นา มิน ฮาซิฮิล กฺ็อรยะติซฺ ซฺอลิมิ อะฮ์ลุฮา วัจญ์อฺัล ละนา มิล ละดุนกะ วะลีย์เยา วัจญ์อฺัล ละนา มิล ละดุนกะ นะศีรอ
76,อัลละซีนะ อามะนู ยุกฺอติลูนะ ฟี สะบีลิล ลาฮ์  ^  วัลละซีนะ กะฟะรู ยุกฺอติลูนะ ฟี สะบีลิฏ ฏอฆูติ ฟะกฺอติลู เอาลิยาอัช ชัยฏอน  ^  อินนะ กัยดัช ชัยฏอนิ กานะ เฎาะอฺีฟา
