id,t
44,ฟะอฺะเตา อฺัน อัมริ ร็อบบิฮิม ฟะอะเคาะซัตฮุมุศ ศออฺิเกฺาะตุ วะฮุม ยันซฺุรูน
45,ฟะมัส ตะฏออฺู มิน กฺิยามิว วะมา กานู มุนตะศิรีน
46,วะเกฺอ์ามะ นูฮิม มิน กฺ็อบล์  ^  อินนะฮุม กานู เกฺอ์ามัน ฟาสิกฺีน
47,วัสสะมาอะ บะนัยนาฮา บิอัยดิว วะอินนา ละมูสิอฺูน
48,วัลอัรเฎาะ ฟะร็อชนาฮา ฟะนิอฺ์มัล มาฮิดูน
49,วะมิน กุลลิ ชัยอิน เคาะลักฺนา เซาญัยนิ ละอฺัลละกุม ตะซักกะรูน
50,ฟะฟิรรู อิลัล ลอฮ์  ^  อินนี ละกุม มินฮุ นะซีรุม มุบีน
51,วะลา ตัจญ์อฺะลู มะอฺัล ลอฮิ อิลาฮัน อาค็อร  ^  อินนี ละกุม มินฮุ นะซีรุม มุบีน
52,กะซาลิกะ มา อะตัล ละซีนะ มิน กฺ็อบลิฮิม มิร เราะสูลิน อิลลา กฺอลู สาฮิรุน เอา มัจญ์นูน
53,อะตะวาเศอ์า บิฮ์  ^  บัล ฮุม เกฺอ์ามุน ฏอฆูน
54,ฟะตะวัลละ อฺันฮุม ฟะมา อันตะ บิมะลูม
55,วะซักกิร ฟะอินนัซ ซิกรอ ตันฟะอฺุล มุอ์มินีน
56,วะมา เคาะลักฺตุล ญินนะ วัลอินสะ อิลลา ลิยะอฺ์บุดูน
57,มา อุรีดุ มินฮุม มิร ริซกฺิว วะมา อุรีดุ อัย ยุฏอฺิมูน
58,อินนัล ลอฮะ ฮุวัร ร็อซซากฺุ ซุล กฺูว์วะติล มะตีน
59,ฟะอินนะ ลิลละซีนะ เซฺาะละมู ซะนูบัม มิษละ ซะนูบิ อัศฮาบิฮิม ฟะลา ยัสตะอฺ์ญิลูน
60,ฟะวัยลุล ลิลละซีนะ กะฟะรู มี เยามิฮิมุล ละซี ยูอฺะดูน
