id,t
40,วะละกฺ็อด ยัสสัรนัล กฺุรอานะ ลิซซิกริ ฟะฮัล มิม มุดดะกิร
41,วะละกฺ็อด ญาอะ อาละ ฟิรเอฺานัน นุซุร
42,กัซซะบู บิอายาตินา กุลลิฮา ฟะอะค็อซนาฮุม อัคซะ อฺะซีซิม มุกฺตะดิร
43,อะกุฟฟารุกุม ค็อยรุม มิน อุลาอิกุม อัม ละกุม บะรออะตุน ฟิซ ซุบุร
44,อัม ยะกฺูลูนะ นะห์นุ ญะมีอฺุม มุนตะศิร
45,สะยุฮ์ซะมุล ญัมอฺุ วะยุวัลลูนัด ดุบุร
46,บะลิส สาอฺะตุ เมาอฺิดุฮุม วัสสาอฺะตุ อัดฮา วะอะมัรร์
47,อินนัล มุจญ์ริมีนะ ฟี เฎาะลาลิว วะสุอฺุร
48,เยามะ ยุสฮะบูนะ ฟิน นาริ อฺะลา วุญูฮิฮิม ซูกฺู มัสสะ สะกฺ็อร
49,อินนา กุลละ ชัยอิน เคาะลักฺนาฮุ บิเกฺาะดัร
50,วะมา อัมรุนา อิลลา วาฮิดะตุน กะลัมฮิม บิลบะศ็อร
51,วะละกฺ็อด อะฮ์ลักนา อัชยาอฺะกุม ฟะฮัล มิม มุดดะกิร
52,วะกุลลุ ชัยอิน ฟะอฺะลูฮุ ฟิซ ซุบุร
53,วะกุลลุ เศาะฆีริว วะกะบีริม มุสตะฏ็อร
54,อินนัล มุตตะกฺีนะ ฟี ญันนาติว วะนะฮัร
55,ฟี มักฺอฺะดิ ศิดกฺิน อฺินดะ มะลีกิม มุกฺตะดิร
