id,t
23,ฟะอัสริ บิอฺิบาดี ลัยลัน อินนะกุม มุตตะบะอฺูน
24,วัตรุกิล บะห์เราะ เราะฮ์วา  ^  อินนะฮุม ญุนดุม มุฆเราะกฺูน
25,กัม ตะเราะกู มิน ญันนาติว วะอฺุยูน
26,วะซุรูอฺิว วะมะกฺอมิน กะรีม
27,วะนะอฺ์มะติน กานู ฟีฮา ฟากิฮีน
28,กะซาลิก  ^  วะเอาร็อษนาฮา เกฺอ์ามัน อาเคาะรีน
29,ฟะมา บะกัต อฺะลัยฮิมุส สะมาอุ วัลอัรฎุ วะมา กานู มุนเซฺาะรีน
30,วะละกฺ็อด นัจญ์ญัยนา บะนี อิสรออีละ มินัล อฺะซาบิล มุฮีน
31,มิน ฟิรเอฺาน์  ^  อินนะฮู กานะ อฺาลิยัม มินัล มุสริฟีน
32,วะละเกฺาะดิค ตัรนาฮุม อฺะลา อฺิลมิน อฺะลัล อฺาละมีน
33,วะอาตัยนาฮุม มินัล อายาติ มา ฟีฮิ บะลาอุม มุบีน
34,อินนะ ฮาอุลาอิ ละยะกฺูลูน
35,อิน ฮิยะ อิลลา เมาตะตุนัล อูลา วะมา นะห์นุ บิมุนชะรีน
36,ฟะอ์ตู บิอาบาอินา อิน กุนตุม ศอดิกฺีน
37,อะฮุม ค็อยรุน อัม เกฺอ์ามุ ตุบบะอฺิว วัลละซีนะ มิน กฺ็อบลิฮิม อะฮ์ลักนาฮุม  ^  อินนะฮุม กานู มุจญ์ริมีน
38,วะมา เคาะลักฺนัส สะมาวาติ วัลอัรเฎาะ วะมา บัยนะฮุมา ลาอฺิบีน
39,มา เคาะลักฺนาฮุมา อิลลา บิลฮักฺกฺิ วะลากินนะ อักษะเราะฮุม ลา ยะอฺ์ละมูน
40,อินนะ เยามัล ฟัศลิ มีกฺอตุฮุม อัจญ์มะอฺีน
41,เยามะ ลา ยุฆนี เมาลัน อฺัม เมาลัน ชัยเอา วะลา ฮุม ยุนเศาะรูน
42,อิลลา มัร เราะฮิมัล ลอฮ์  ^  อินนะฮู ฮุวัล อฺะซีซุร เราะฮีม
43,อินนะ ชะญะเราะตัซ ซักฺกฺูม
44,เฏาะอฺามุล อะษีม
45,กัลมุฮ์ลิ ยัฆลี ฟิล บุฏูน
46,กะฆ็อลยิล ฮะมีม
47,คุซูฮุ ฟะอฺ์ติลูฮุ อิลา สะวาอิล ญะฮีม
48,ษุมมะ ศุบบู เฟาเกฺาะ เราะอ์สิฮี มิน อฺะซาบิล ฮะมีม
49,ซุกฺ อินนะกะ อันตัล อฺะซีซุล กะรีม
50,อินนะ ฮาซา มา กุนตุม บิฮี ตัมตะรูน
51,อินนัล มุตตะกฺีนะ ฟี มะกฺอมิน อะมีน
52,ฟี ญันนาติว วะอฺุยูน
53,ยัลบะสูนะ มิน สุนดุสิว วะอิสตับเราะกฺิม มุตะกฺอบิลีน
54,กะซาลิกะ วะเซาวัจญ์นาฮุม บิฮูริน อฺีน
55,ยัดอฺูนะ ฟีฮา บิกุลลิ ฟากิฮะติน อามินีน
56,ลา ยะซูกฺูนะ ฟีฮัล เมาตะ อิลลัล เมาตะตัล อูลา  ^  วะวะกฺอฮุม อฺะซาบัล ญะฮีม
57,ฟัฎลัม มิร ร็อบบิก  ^  ซาลิกะ ฮุวัล เฟาซุล อฺะซฺีม
58,ฟะอินนะมา ยัสสัรนาฮุ บิลิสานิกะ ละอฺัลละฮุม ยะตะซักกะรูน
59,ฟัรตะกฺิบ อินนะฮุม มุรตะกฺิบูน
