id,t
22,กฺุลิด อฺุล ละซีนะ ซะอฺัมตุม มิน ดูนิล ลาฮิ ลา ยัมลิกูนะ มิษกฺอละ ซัรเราะติน ฟิส สะมาวาติ วะลา ฟิล อัรฎิ วะมา ละฮุม ฟีฮิมา มิน ชิรกิว วะมา ละฮู มินฮุม มิน เซฺาะฮีร
23,วะลา ตันฟะอฺุช ชะฟาอฺะตุ อฺินดะฮู อิลลา ลิมัน อะซินะ ละฮ์  ^  ฮัตตา อิซา ฟุซซิอฺะ อฺัน กฺุลูบิฮิม กฺอลู มาซา กฺอละ ร็อบบุกุม  ^  กฺอลุล ฮักฺกฺ์  ^  วะฮุวัล อฺะลีย์ยุล กะบีร
24,กฺุล มัย ยัรซุกฺุกุม มินัส สะมาวาติ วัลอัรฎ์  ^  กฺุลิล ลาฮ์  ^  วะอินนา เอา อีย์ยากุม ละอฺะลา ฮุดัน เอา ฟี เฎาะลาลิม มุบีน
25,กฺุล ลา ตุสอะลูนะ อฺัมมา อัจญ์ร็อมนา วะลา นุสอะลุ อฺัมมา ตะอฺ์มะลูน
26,กฺุล ยัจญ์มะอฺุ บัยนะนา ร็อบบุนา ษุมมะ ยัฟตะฮุ บัยนะนา บิลฮักฺกฺิ วะฮุวัล ฟัตตาฮุล อฺะลีม
27,กฺุล อะรูนิยัล ละซีนะ อัลฮักฺตุม บิฮี ชุเราะกาอ์  ^  กัลลา  ^  บัล ฮุวัล ลอฮุล อฺะซีซุล ฮะกีม
28,วะมา อัรสัลนากะ อิลลา กา-ฟฟะตัล ลินนาสิ บะชีเรอ์า วะนะซีเรอ์า วะลากินนะ อักษะร็อน นาสิ ลา ยะอฺ์ละมูน
29,วะยะกฺูลูนะ มะตา ฮาซัล วะอฺ์ดุ อิน กุนตุม ศอดิกฺีน
30,กฺุล ละกุม มีอฺาดุ เยามิล ลา ตัสตะอ์คิรูนะ อฺันฮุ สาอฺะเตา วะลา ตัสตักฺดิมูน
31,วะกฺอลัล ละซีนะ กะฟะรู ลัน นุอ์มินะ บิฮาซัล กฺุรอานิ วะลา บิลละซี บัยนะ ยะดัยฮ์  ^  วะเลา ตะรอ อิซิซฺ ซฺอลิมูนะ เมากฺูฟูนะ อฺินดะ ร็อบบิฮิม ยัรญิอฺุ บะอฺ์ฎุฮุม อิลา บะอฺ์ฎินิล เกฺอ์าละ ยะกฺูลุล ละซีนัส ตุฎอฺิฟู ลิลละซีนัส ตักบะรู เลาลา อันตุม ละกุนนา มุอ์มินีน
32,กฺอลัล ละซีนัส ตักบะรู ลิลละซีนัส ตุฎอฺิฟู อะนะห์นุ เศาะดัดนากุม อฺะนิล ฮุดา บะอฺ์ดะ อิซ ญาอะกุม  ^  บัล กุนตุม มุจญ์ริมีน
33,วะกฺอลัล ละซีนัส ตุฎอฺิฟู ลิลละซีนัส ตักบะรู บัล มักรุล ลัยลิ วันนะฮาริ อิซ ตะอ์มุรูนะนา อัน นักฟุเราะ บิลลาฮิ วะนัจญ์อฺะละ ละฮู อันดาดา  ^  วะอะสัรรุน นะดามะตะ ลัมมา เราะอะวุล อฺะซาบ  ^  วะญะอฺัลนัล อัฆลาละ ฟี อะอฺ์นากฺิล ละซีนะ กะฟะรู  ^  ฮัล ยุจญ์เซานะ อิลลา มา กานู ยะอฺ์มะลูน
34,วะมา อัรสัลนา ฟี กฺ็อรยะติม มิน นะซีริน อิลลา กฺอละ มุตเราะฟูฮา อินนา บิมา อุรสิลตุม บิฮี กาฟิรูน
35,วะกฺอลู นะห์นุ อักษะรุ อัมวาเลา วะเอาลาเดา วะมา นะห์นุ บิมุอฺัซซะบีน
36,กฺุล อินนะ ร็อบบี ยับสุฏุร ริซเกฺาะ ลิมัย ยะชาอุ วะยักฺดิรุ วะลากินนะ อักษะร็อน นาสิ ลา ยะอฺ์ละมูน
37,วะมา อัมวาลุกุม วะลา เอาลาดุกุม บิลละตี ตุกฺ็อรริบุกุม อฺินดะนา ซุลฟา อิลลา มัน อามะนะ วะอฺะมิละ ศอลิฮัน ฟะอุลาอิกะ ละฮุม ญะซาอุฎ ฎิอฺ์ฟิ บิมา อฺะมิลู วะฮุม ฟิล ฆุรุฟาติ อามินูน
38,วัลละซีนะ ยัสเอฺานะ ฟี อายาตินา มุอฺาญิซีนะ อุลาอิกะ ฟิล อฺะซาบิ มุห์เฎาะรูน
39,กฺุล อินนะ ร็อบบี ยับสุฏุร ริซเกฺาะ ลิมัย ยะชาอุ มิน อฺิบาดิฮี วะยักฺดิรุ ละฮ์  ^  วะมา อันฟักฺตุม มิน ชัยอิน ฟะฮุวะ ยุคลิฟุฮ์  ^  วะฮุวะ ค็อยรุร รอซิกฺีน
40,วะเยามะ ยะห์ชุรุฮุม ญะมีอฺัน ษุมมะ ยะกฺูลุ ลิลมะลาอิกะติ อะฮาอุลาอิ อีย์ยากุม กานู ยะอฺ์บุดูน
41,กฺอลู สุบฮานะกะ อันตะ วะลีย์ยุนา มิน ดูนิฮิม  ^  บัล กานู ยะอฺ์บุดูนัล ญินน์  ^  อักษะรุฮุม บิฮิม มุอ์มินูน
42,ฟัลเยามะ ลา ยัมลิกุ บะอฺ์ฎุกุม ลิบะอฺ์ฎิน นัฟเอฺา วะลา ฎ็อรเรอ์า วะนะกฺูลุ ลิลละซีนะ เซฺาะละมู ซูกฺู อฺะซาบัน นาริล ละตี กุนตุม บิฮา ตุกัซซิบูน
43,วะอิซา ตุตลา อฺะลัยฮิม อายาตุนา บัยยินาติน กฺอลู มา ฮาซา อิลลา เราะญุลุย ยุรีดุ อัย ยะศุดดะกุม อฺัมมา กานะ ยะอฺ์บุดุ อาบาอุกุม วะกฺอลู มา ฮาซา อิลลา อิฟกุม มุฟตะรอ  ^  วะกฺอลัล ละซีนะ กะฟะรู ลิลฮักฺกฺิ ลัมมา ญาอะฮุม อิน ฮาซา อิลลา สิห์รุม มุบีน
44,วะมา อาตัยนาฮุม มิน กุตุบี ยัดรุสูนะฮา  ^  วะมา อัรสัลนา อิลัยฮิม กฺ็อบละกะ มิน นะซีร
45,วะกัซซะบัล ละซีนะ มิน กฺ็อบลิฮิม วะมา บะละฆู มิอฺ์ชาเราะ มา อาตัยนาฮุม ฟะกัซซะบู รุสุลี  ^  ฟะกัยฟะ กานะ นะกีร
46,กฺุล อินนะมา อะอฺิซฺุกุม บิวาฮิดะฮ์  ^  อัน ตะกฺูมู ลิลลาฮิ มัษนา วะฟุรอดา ษุมมะ ตะตะฟักกะรู  ^  มา บิศอฮิบิกุม มิน ญินนะฮ์  ^  อิน ฮุวะ อิลลา นะซีรุล ละกุม บัยนะ ยะดัย อฺะซาบิน ชะดีด
47,กฺุล มา สะอัลตุกุม มิน อัจญ์ริน ฟะฮุวะ ละกุม  ^  อิน อัจญ์ริยะ อิลลา อฺะลัล ลอฮ์  ^  วะฮุวะ อฺะลา กุลลิ ชัยอิน ชะฮีด
48,กฺุล อินนะ ร็อบบี ยักฺซิฟุ บิลฮักฺกฺิ อฺัลลามุล ฆุยูบ
49,กฺุล ญาอัล ฮักฺกฺุ วะมา ยุบดิอุล บาฏิลุ วะมา ยุอฺีด
50,กฺุล อิน เฎาะลัลตุ ฟะอินนะมา อะฎิลลุ อฺะลา นัฟสี  ^  วะอินิฮ์ ตะดัยตุ ฟะบิมา ยูฮี อิลัยยะ ร็อบบี  ^  อินนะฮู สะมีอฺุน เกฺาะรีบ
51,วะเลา ตะรอ อิซ ฟะซิอฺู ฟะลา เฟาตะ วะอุคิซู มิม มะกานิน เกฺาะรีบ
52,วะกฺอลู อามันนา บิฮี วะอันนา ละฮุมุต ตะนาวุชุ มิม มะกานิม บะอฺีด
53,วะกฺ็อด กะฟะรู บิฮี มิน กฺ็อบล์  ^  วะยักฺซิฟูนะ บิลฆ็อยบิ มิม มะกานิม บะอฺีด
54,วะฮีละ บัยนะฮุม วะบัยนะ มา ยัชตะฮูนะ กะมา ฟุอฺิละ บิอัชยาอฺิฮิม มิน กฺ็อบล์  ^  อินนะฮุม กานู ฟี ชักกิม มุรีบ
