id,t
86,กฺุล มัร ร็อบบุส สะมาวาติส สับอฺิ วะร็อบบุล อฺัรชิล อฺะซฺีม
87,สะยะกฺูลูนะ ลิลลาฮ์  ^  กฺุล อะฟะลา ตัตตะกฺูน
88,กฺุล มัม บิยะดิฮี มะละกูตุ กุลลิ ชัยอิว วะฮุวะ ยุญีรุ วะลา ยุญารุ อฺะลัยฮิ อิน กุนตุม ตะอฺ์ละมูน
89,สะยะกฺูลูนะ ลิลลาฮ์  ^  กฺุล ฟะอันนา ตุสฮะรูน
90,บัล อะตัยนาฮุม บิลฮักฺกฺิ วะอินนะฮุม ละกาซิบูน
91,มัต ตะเคาะซัล ลอฮุ มิว วะละดิว วะมา กานะ มะอฺะฮู มิน อิลาฮ์  ^  อิซัล ละซะฮะบะ กุลลุ อิลาฮิม บิมา เคาะละเกฺาะ วะละอฺะลา บะอฺ์ฎุฮุม อฺะลา บะอฺ์ฎ์  ^  สุบฮานัล ลอฮิ อฺัมมา ยะศิฟูน
92,อฺาลิมิล ฆ็อยบิ วัชชะฮาดะติ ฟะตะอฺาลา อฺัมมา ยุชริกูน
93,กฺุร ร็อบบิ อิมมา ตุริยันนี มา ยูอฺะดูน
94,ร็อบบิ ฟะลา ตัจญ์อฺัลนี ฟิล เกฺอ์ามิซฺ ซฺอลิมีน
95,วะอินนา อฺะลา อัน นุริยะกะ มา นะอฺิดุฮุม ละกฺอดิรูน
96,อิดฟะอฺ์ บิลละตี ฮิยะ อะห์สะนุส สัยยิอะฮ์  ^  นะห์นุ อะอฺ์ละมุ บิมา ยะศิฟูน
97,วะกฺุร ร็อบบิ อะอฺูซุ บิกะ มิน ฮะมะซาติช ชะยาฏีน
98,วะอะอฺูซุ บิกะ ร็อบบิ อัย ยะห์ฎุรูน
99,ฮัตตา อิซา ญาอะ อะฮะดะฮุมุล เมาตุ กฺอละ ร็อบบิร ญิอฺูน
100,ละอฺัลลี อะอฺ์มะลุ ศอลิฮัน ฟีมา ตะร็อกต์  ^  กัลลา  ^  อินนะฮา กะลิมะตุน ฮุวะ กฺออิลุฮา  ^  วะมิว วะรออิฮิม บัรซะคุน อิลา เยามิ ยุบอฺะษูน
101,ฟะอิซา นุฟิเคาะ ฟิศ ศูริ ฟะลา อันสาบะ บัยนะฮุม เยามะอิซิว วะลา ยะตะสาอะลูน
102,ฟะมัน ษะกฺุลัต มะวาซีนุฮู ฟะอุลาอิกะ ฮุมุล มุฟลิฮูน
103,วะมัน ค็อฟฟัต มะวาซีนุฮู ฟะอุลาอิกัล ละซีนะ เคาะสิรู อันฟุสะฮุม ฟี ญะฮันนะมะ คอลิดูน
104,ตัลฟะฮุ วุญูฮะฮุมุน นารุ วะฮุม ฟีฮา กาลิฮูน
105,อะลัม ตะกุน อายาตี ตุตลา อฺะลัยกุม ฟะกุนตุม บิฮา ตุกัซซิบูน
106,กฺอลู ร็อบบะนา เฆาะละบัต อฺะลัยนา ชิกฺวะตุนา วะกุนนา เกฺอ์ามัน ฎอ-ลลีน
107,ร็อบบะนา อัคริจญ์นา มินฮา ฟะอิน อฺุดนา ฟะอินนา ซฺอลิมูน
108,กฺอลัค สะอู ฟีฮา วะลา ตุกัลลิมูน
109,อินนะฮู กานะ ฟะรีกฺุม มิน อฺิบาดี ยะกฺูลูนะ ร็อบบะนา อามันนา ฟัฆฟิร ละนา วัรฮัมนา วะอันตะ ค็อยรุร รอฮิมีน
110,ฟัตตะค็อซตุมูฮุม สิครีย์ยัน ฮัตตา อันเสากุม ซิกรี วะกุนตุม มินฮุม ตัฎฮะกูน
111,อินนี ญะซัยตุฮุมุล เยามะ บิมา เศาะบะรู อันนะฮุม ฮุมุล ฟาอิซูน
112,กฺอละ กัม ละบิษตุม ฟิล อัรฎิ อฺะดะดะ สินีน
113,กฺอลู ละบิษนา เยามัน เอา บะอฺ์เฎาะ เยามิน ฟัสอะลิล อฺา-ดดีน
114,กฺอละ อิล ละบิษตุม อิลลา เกฺาะลีลา  ^  เลา อันนะกุม กุนตุม ตะอฺ์ละมูน
115,อะฟะฮะสิบตุม อันนะมา เคาะลักฺนากุม อฺะบะเษา วะอันนะกุม อิลัยนา ลา ตุรญะอฺูน
116,ฟะตะอฺาลัล ลอฮุล มะลิกุล ฮักฺกฺ์  ^  ลา อิลาฮะ อิลลา ฮุวะ ร็อบบุล อฺัรชิล กะรีม
117,วะมัย ยัดอฺุ มะอฺัล ลอฮิ อิลาฮัน อาเคาะเราะ ลา บุรฮานะ ละฮู บิฮี ฟะอินนะมา ฮิสาบุฮู อฺินดะ ร็อบบิฮ์  ^  อินนะฮู ลา ยุฟลิฮุล กาฟิรูน
118,วะกฺุร ร็อบบิฆ ฟิร วัรฮัม วะอันตะ ค็อยรุร รอฮิมีน
