id,t
13,นะห์นุ นะกฺุศศุ อฺะลัยกะ นะบะอะฮุม บิลฮักฺกฺ์  ^  อินนะฮุม ฟิตยะตุน อามะนู บิร็อบบิฮิม วะซิดนาฮุม ฮุดา
14,วะเราะบัฏนา อฺะลา กฺุลูบิฮิม อิซ กฺอมู ฟะกฺอลู ร็อบบุนา ร็อบบุส สะมาวาติ วัลอัรฎิ ลัน นัดอฺุวะ มิน ดูนิฮี อิลาฮา  ^  ละกฺ็อด กฺุลนา อิซัน ชะเฏาะฏอ
15,ฮาอุลาอิ เกฺอ์ามุนัต ตะเคาะซู มิน ดูนิฮี อาลิฮะฮ์  ^  เลาลา ยะอ์ตูนะ อฺะลัยฮิม บิสุลฏอนิม บัยยิน  ^  ฟะมัน อัซฺละมุ มิมมะนิฟ ตะรอ อฺะลัล ลอฮิ กะซิบา
16,วะอิซิอฺ์ ตะซัลตุมูฮุม วะมา ยะอฺ์บุดูนะ อิลลัล ลอฮะ ฟะอ์วู อิลัล กะฮ์ฟิ ยันชุร ละกุม ร็อบบุกุม มิร เราะห์มะติฮี วะยุฮัยยิอ์ ละกุม มิน อัมริกุม มิรฟะกฺอ
17,วะตะร็อช ชัมสะ อิซา เฏาะละอฺัต ตะซาวะรุ อฺัน กะฮ์ฟิฮิม ซาตัล ยะมีนิ วะอิซา เฆาะเราะบัต ตักฺริฎุฮุม ซาตัช ชิมาลิ วะฮุม ฟี ฟัจญ์วะติม มินฮ์  ^  ซาลิกะ มิน อายาติล ลาฮ์  ^  มัย ยะฮ์ดิล ลาฮุ ฟะฮุวัล มุฮ์ตัด  ^  วะมัย ยุฎลิล ฟะลัน ตะญิดะ ละฮู วะลีย์ยัม มุรชิดา
18,วะตะห์สะบุฮุม อัยกฺอเซฺอ์า วะฮุม รุกฺูด  ^  วะนุกฺ็อลลิบุฮุม ซาตัล ยะมีนิ วะซาตัช ชิมาล  ^  วะกัลบุฮุม บาสิฏุน ซิรออฺัยฮิ บิลวะศีด  ^  ละวิฏ เฏาะละอฺ์ตะ อฺะลัยฮิม ละวัลลัยตะ มินฮุม ฟิรอเรอ์า วะละมุลิอ์ตะ มินฮุม รุอฺ์บา
19,วะกะซาลิกะ บะอฺัษนาฮุม ลิยะตะสาอะลู บัยนะฮุม  ^  กฺอละ กฺออิลุม มินฮุม กัม ละบิษตุม  ^  กฺอลู ละบิษนา เยามัน เอา บะอฺ์เฎาะ เยาม์  ^  กฺอลู ร็อบบุกุม อะอฺ์ละมุ บิมา ละบิษตุม ฟับอฺะษู อะฮะดะกุม บิวะริกฺิกุม ฮาซิฮี อิลัล มะดีนะติ ฟัลยันซฺุร อัยยุฮา อัซกา เฏาะอฺามัน ฟัลยะอ์ติกุม บิริซกฺิม มินฮุ วัลยะตะลัฏฏ็อฟ วะลา ยุชอฺิร็อนนะ บิกุม อะฮะดา
20,อินนะฮุม อี ยัซฺฮะรู อฺะลัยกุม ยัรญุมูกุม เอา ยุอฺีดูกุม ฟี มิลละติฮิม วะลัน ตุฟลิฮู อิซัน อะบะดา
21,วะกะซาลิกะ อะอฺ์ษัรนา อฺะลัยฮิม ลิยะอฺ์ละมู อันนะ วะอฺ์ดัล ลอฮิ ฮักฺกฺู วะอันนัส สาอฺะตะ ลา ร็อยบะ ฟีฮา อิซ ยะตะนาซะอฺูนะ บัยนะฮุม อัมเราะฮุม  ^  ฟะกฺอลุบ นู อฺะลัยฮิม บุนยานา  ^  ร็อบบุฮุม อะอฺ์ละมุ บิฮิม  ^  กฺอลัล ละซีนะ เฆาะละบู อฺะลา อัมริฮิม ละนัตตะคิซันนะ อฺะลัยฮิม มัสญิดา
22,สะยะกฺูลูนะ ษะลาษะตุร รอบิอฺุฮุม กัลบุฮุม วะยะกฺูลูนะ ค็อมสะตุน สาดิสุฮุม กัลบุฮุม ร็อจญ์มัม บิลฆ็อยบ์  ^  วะยะกฺูลูนะ สับอฺะตู วะษามินุฮุม กัลบุฮุม  ^  กฺุร ร็อบบี อะอฺ์ละมุ บิอฺิดดะติฮิม มา ยะอฺ์ละมุฮุม อิลลา เกฺาะลีล  ^  ฟะลา ตุมาริ ฟีฮิม อิลลา มิรออัน ซฺอฮิเรอ์า วะลา ตัสตัฟติ ฟีฮิม มินฮุม อะฮะดา
23,วะลา ตะกฺูลันนะ ลิชัยอิน อินนี ฟาอฺิลุน ซาลิกะ เฆาะดา
24,อิลลา อัย ยะชาอัล ลอฮ์  ^  วัซกุร ร็อบบะกะ อิซา นะสีตะ วะกฺุล อฺะสา อัย ยะฮ์ดิยะนิ ร็อบบี ลิอักฺเราะบะ มิน ฮาซา เราะชะดา
25,วะละบิษู ฟี กะฮ์ฟิฮิม ษะลาษะ มิอะติน สินีนะ วัซดาดู ติสอฺา
26,กฺุลิล ลาฮุ อะอฺ์ละมุ บิมา ละบิษู  ^  ละฮู ฆ็อยบุส สะมาวาติ วัลอัรฎ์  ^  อับศิร บิฮี วะอัสมิอฺ์  ^  มา ละฮุม มิน ดูนิฮี มิว วะลีย์ยิว วะลา ยุชริกุ ฟี ฮุกมิฮี อะฮะดา
27,วัตลุ มา อูฮิยะ อิลัยกะ มิน กิตาบิ ร็อบบิก  ^  ลา มุบัดดิละ ลิกะลิมาติฮี วะลัน ตะญิดะ มิน ดูนิฮี มุลตะฮะดา
28,วัศบิร นัฟสะกะ มะอฺัล ละซีนะ ยัดอฺูนะ ร็อบบะฮุม บิลเฆาะดาติ วัลอฺะชีย์ยิ ยุรีดูนะ วัจญ์ฮะฮ์  ^  วะลา ตะอฺ์ดุ อฺัยนากะ อฺันฮุม ตุรีดุ ซีนะตัล ฮะยาติด ดุนยา  ^  วะลา ตุฏิอฺ์ มัน อัฆฟัลนา กฺ็อลบะฮู อฺัน ซิกรินา วัตตะบะอฺะ ฮะวาฮุ วะกานะ อัมรุฮู ฟุรุฏอ
29,วะกฺุลิล ฮักฺกฺุ มิร ร็อบบิกุม  ^  ฟะมัน ชาอะ ฟัลยุอ์มิว วะมัน ชาอะ ฟัลยักฟุร  ^  อินนา อะอฺ์ตัดนา ลิซฺซฺอลิมีนะ นาร็อน อะฮาเฏาะ บิฮิม สุรอดิกฺุฮา  ^  วะอี ยัสตะฆีษู ยุฆอษู บิมาอิน กัลมุฮ์ลิ ยัชวิล วุญูฮ์  ^  บิอ์สัช ชะรอบุ วะสาอัต มุรตะฟะกฺอ
30,อินนัล ละซีนะ อามะนู วะอฺะมิลุศ ศอลิฮาติ อินนา ลา นุฎีอฺุ อัจญ์เราะ มัน อะห์สะนะ อฺะมะลา
31,อุลาอิกะ ละฮุม ญันนาตุ อฺัดนิน ตัจญ์รี มิน ตะห์ติฮิมุล อันฮารุ ยุฮัลเลานะ ฟีฮา มิน อะสาวิเราะ มิน ซะฮะบิว วะยัลบะสูนะ ษิยาบัน คุฎร็อม มิน สุนดุสิว วะอิสตับเราะกฺิม มุตตะกิอีนะ ฟีฮา อฺะลัล อะรออิก  ^  นิอฺ์มัษ ษะวาบุ วะฮะสุนัต มุรตะฟะกฺอ
32,วัฎริบ ละฮุม มะษะลัร เราะญุลัยนิ ญะอฺัลนา ลิอะฮะดิฮิมา ญันนะตัยนิ มิน อะอฺ์นาบิว วะฮะฟัฟนาฮุมา บินัคลิว วะญะอฺัลนา บัยนะฮุมา ซัรอฺา
33,กิลตัล ญันนะตัยนิ อาตัต อุกุละฮา วะลัม ตัซฺลิม มินฮุ ชัยอา  ^  วะฟัจญ์ญัรนา คิลาละฮุมา นะฮะรอ
34,วะกานะ ละฮู ษะมะรุน ฟะกฺอละ ลิศอฮิบิฮี วะฮุวะ ยุฮาวิรุฮู อะนะ อักษะรุ มินกะ มาเลา วะอะอฺัซซุ นะฟะรอ
35,วะดะเคาะละ ญันนะตะฮู วะฮุวะ ซฺอลิมุล ลินัฟสิฮี กฺอละ มา อะซฺุนนุ อัน ตะบีดะ ฮาซิฮี อะบะดา
36,วะมา อะซฺุนนุส สาอฺะตะ กฺออิมะเตา วะละอิร รุดิตตุ อิลา ร็อบบี ละอะญิดันนะ ค็อยร็อม มินฮา มุนเกฺาะละบา
37,กฺอละ ละฮู ศอฮิบุฮู วะฮุวะ ยุฮาวิรุฮู อะกะฟัรตะ บิลละซี เคาะละเกฺาะกะ มิน ตุรอบิน ษุมมะ มิน นุฏฟะติน ษุมมะ เสาวากะ เราะญุลา
38,ลากินนะ ฮุวัล ลอฮุ ร็อบบี วะลา อุชริกุ บิร็อบบี อะฮะดา
39,วะเลาลา อิซ ดะค็อลตะ ญันนะตะกะ กฺุลตะ มา ชาอัล ลอฮุ ลา กฺูว์วะตะ อิลลา บิลลาฮ์  ^  อิน ตะเราะนิ อะนะ อะกฺ็อลละ มินกะ มาเลา วะวะละดา
40,ฟะอฺะสา ร็อบบี อัย ยุอ์ติยะนิ ค็อยร็อม มิน ญันนะติกะ วะยุรสิละ อฺะลัยฮา ฮุสบานัม มินัส สะมาอิ ฟะตุศบิฮะ เศาะอฺีดัน ซะละกฺอ
41,เอา ยุศบิฮะ มาอุฮา เฆอ์าร็อน ฟะลัน ตัสตะฏีอฺะ ละฮู เฏาะละบา
42,วะอุฮีเฏาะ บิษะมะริฮี ฟะอัศบะฮะ ยุกฺ็อลลิบุ กัฟฟัยฮิ อฺะลา มา อันฟะเกฺาะ ฟีฮา วะฮิยะ คอวิยะตุน อฺะลา อฺุรูชิฮา วะยะกฺูลุ ยาลัยตะนี ลัม อุชริก บิร็อบบี อะฮะดา
43,วะลัม ตะกุล ละฮู ฟิอะตุย ยันศุรูนะฮู มิน ดูนิล ลาฮิ วะมา กานะ มุนตะศิรอ
44,ฮุนาลิกัล วะลายะตุ ลิลลาฮิล ฮักฺกฺ์  ^  ฮุวะ ค็อยรุน ษะวาเบา วะค็อยรุน อฺุกฺบา
45,วัฎริบ ละฮุม มะษะลัล ฮะยาติด ดุนยา กะมาอิน อันซัลนาฮุ มินัส สะมาอิ ฟัคตะละเฏาะ บิฮี นะบาตุล อัรฎิ ฟะอัศบะฮะ ฮะชีมัน ตัซรูฮุร ริยาห์  ^  วะกานัล ลอฮุ อฺะลา กุลลิ ชัยอิม มุกฺตะดิรอ
46,อัลมาลุ วัลบะนูนะ ซีนะตุล ฮะยาติด ดุนยา  ^  วัลบากฺิยาตุศ ศอลิฮาตุ ค็อยรุน อฺินดะ ร็อบบิกะ ษะวาเบา วะค็อยรุน อะมะลา
47,วะเยามะ นุสัยยิรุล ญิบาละ วะตะร็อล อัรเฎาะ บาริซะเตา วะฮะชัรนาฮุม ฟะลัม นุฆอดิร มินฮุม อะฮะดา
48,วะอฺุริฎู อฺะลา ร็อบบิกะ ศ็อฟฟัล ละกฺ็อด ญิอ์ตุมูนา กะมา เคาะลักฺนากุม เอาวะละ มัรเราะฮ์  ^  บัล ซะอฺัมตุม อัลลัน นัจญ์อฺะละ ละกุม เมาอฺิดา
49,วะวุฎิอฺัล กิตาบุ ฟะตะร็อล มุจญ์ริมีนะ มุชฟิกฺีนะ มิมมา ฟีฮิ วะยะกฺูลูนะ ยาวัยละตะนา มาลิ ฮาซัล กิตาบิ ลา ยุฆอดิรุ เศาะฆีเราะเตา วะลา กะบีเราะตัน อิลลา อะห์ศอฮา  ^  วะวะญะดู มา อฺะมิลู ฮาฎิรอ  ^  วะลา ยัซฺลิมุ ร็อบบุกะ อะฮะดา
50,วะอิซ กฺุลนา ลิลมะลาอิกะติส ญุดู ลิอาดะมะ ฟะสะญะดู อิลลา อิบลีสะ กานะ มินัล ญินนิ ฟะฟะสะเกฺาะ อฺัน อัมริ ร็อบบิฮ์  ^  อะฟะตัตตะคิซูนะฮู วะซุรรีย์ยะตะฮู เอาลิยาอะ มิน ดูนี วะฮุม ละกุม อฺะดูว์ว์  ^  บิอ์สะ ลิซฺซฺอลิมีนะ บะดะลา
51,มา อัชฮัตตุฮุม ค็อลกฺ็อส สะมาวาติ วัลอัรฎิ วะลา ค็อลเกฺาะ อันฟุสิฮิม วะมา กุนตุ มุตตะคิซัล มุฎิลลีนะ อฺะฎุดา
52,วะเยามะ ยะกฺูลุ นาดู ชุเราะกาอิยัล ละซีนะ ซะอฺัมตุม ฟะดะเอฺาฮุม ฟะลัม ยัสตะญีบู ละฮุม วะญะอฺัลนา บัยนะฮุม เมาบิกฺอ
53,วะเราะอัล มุจญ์ริมูนัน นาเราะ ฟะซฺ็อนนู อันนะฮุม มุวากฺิอฺูฮา วะลัม ยะญิดู อฺันฮา มัศริฟา
54,วะละกฺ็อด ศ็อรร็อฟนา ฟี ฮาซัล กฺุรอานิ ลินนาสิ มิน กุลลิ มะษัล  ^  วะกานัล อินสานุ อักษะเราะ ชัยอิน ญะดะลา
55,วะมา มะนะอฺัน นาสะ อัย ยุอ์มินู อิซ ญาอะฮุมุล ฮุดา วะยัสตัฆฟิรู ร็อบบะฮุม อิลลา อัน ตะอ์ติยะฮุม สุนนะตุล เอาวะลีนะ เอา ยะอ์ติยะฮุมุล อฺะซาบุ กฺุบุลา
56,วะมา นุรสิลุล มุรสะลีนะ อิลลา มุบัชชิรีนะ วะมุนซิรีน  ^  วะยุญาดิลุล ละซีนะ กะฟะรู บิลบาฏิลิ ลิยุดฮิฎู บิฮิล ฮักฺกฺ์  ^  วัตตะเคาะซู อายาตี วะมา อุนซิรู ฮุซุวา
57,วะมัน อัซฺละมุ มิมมัน ซุกกิเราะ บิอายาติ ร็อบบิฮี ฟะอะอฺ์เราะเฎาะ อฺันฮา วะนะสิยะ มา กฺ็อดดะมัต ยะดาฮ์  ^  อินนา ญะอฺัลนา อฺะลา กฺุลูบิฮิม อะกินนะตัน อัย ยัฟเกฺาะฮูฮุ วะฟี อาซานิฮิม วักฺรอ  ^  วะอิน ตัดอฺุฮุม อิลัล ฮุดา ฟะลัย ยะฮ์ตะดู อิซัน อะบะดา
58,วะร็อบบุกัล เฆาะฟูรุ ซุร เราะห์มะฮ์  ^  เลา ยุอาคิซุฮุม บิมา กะสะบู ละอฺัจญ์ญะละ ละฮุมุล อฺะซาบ  ^  บัล ละฮุม เมาอฺิดุล ลัย ยะญิดู มิน ดูนิฮี เมาอิลา
59,วะติลกัล กฺุรอ อะฮ์ลักนาฮุม ลัมมา เซฺาะละมู วะญะอฺัลนา ลิมะฮ์ลิกิฮิม เมาอฺิดา
60,วะอิซ กฺอละ มูสา ลิฟะตาฮุ ลา อับเราะฮุ ฮัตตา อับลุเฆาะ มัจญ์มะอฺัล บะห์ร็อยนิ เอา อัมฎิยะ ฮุกฺุบา
61,ฟะลัมมา บะละฆอ มัจญ์มะอฺะ บัยนิฮิมา นะสิยา ฮูตะฮุมา ฟัตตะเคาะซะ สะบีละฮู ฟิล บะห์ริ สะเราะบา
62,ฟะลัมมา ญาวะซา กฺอละ ลิฟะตาฮุ อาตินา เฆาะดาอะนา ละกฺ็อด ละกฺีนา มิน สะฟะรินา ฮาซา นะเศาะบา
63,กฺอละ อะเราะอัยตะ อิซ อะวัยนา อิลัศ ศ็อคเราะติ ฟะอินนี นะสีตุล ฮูตะ วะมา อันสานีฮุ อิลลัช ชัยฏอนุ อัน อัซกุเราะฮ์  ^  วัตตะเคาะซะ สะบีละฮู ฟิล บะห์ริ อฺะญะบา
64,กฺอละ ซาลิกะ มา กุนนา นับฆ์  ^  ฟัรตัดดา อฺะลา อาษาริฮิมา เกฺาะเศาะศอ
65,ฟะวะญะดา อฺับดัม มิน อฺิบาดินา อาตัยนาฮุ เราะห์มะตัม มิน อฺินดินา วะอฺัลลัมนาฮุ มิล ละดุนนา อฺิลมา
66,กฺอละ ละฮู มูสา ฮัล อัตตะบิอฺุกะ อฺะลา อัน ตุอฺัลลิมะนิ มิมมา อฺุลลิมตะ รุชดา
67,กฺอละ อินนะกะ ลัน ตัสตะฏีอฺะ มะอฺิยะ ศ็อบรอ
68,วะกัยฟะ ตัศบิรุ อฺะลา มา ลัม ตุฮิฏ บิฮี คุบรอ
69,กฺอละ สะตะญิดุนี อิน ชาอัล ลอฮุ ศอบิเรอ์า วะลา อะอฺ์ศี ละกะ อัมรอ
70,กฺอละ ฟะอินิต ตะบะอฺ์ตะนี ฟะลา ตัสอัลนี อฺัน ชัยอิน ฮัตตา อุห์ดิษะ ละกะ มินฮุ ซิกรอ
71,ฟันเฏาะละกฺอ ฮัตตา อิซา เราะกิบา ฟิส สะฟีนะติ เคาะเราะเกฺาะฮา  ^  กฺอละ อะเคาะร็อกฺตะฮา ลิตุฆริเกฺาะ อะฮ์ละฮา ละกฺ็อด ญิอ์ตะ ชัยอัน อิมรอ
72,กฺอละ อะลัม อะกฺุล อินนะกะ ลัน ตัสตะฏีอฺะ มะอฺิยะ ศ็อบรอ
73,กฺอละ ลา ตุอาคิซนี บิมา นะสีตุ วะลา ตุรฮิกฺนี มิน อัมรี อฺุสรอ
74,ฟันเฏาะละกฺอ ฮัตตา อิซา ละกฺิยา ฆุลามัน ฟะเกฺาะตะละฮู กฺอละ อะเกฺาะตัลตะ นัฟสัน ซะกีย์ยะตัม บิฆ็อยริ นัฟสิล ละกฺ็อด ญิอ์ตะ ชัยอัน นุกรอ
75,กฺอละ อะลัม อะกฺุล ละกะ อินนะกะ ลัน ตัสตะฏีอฺะ มะอฺิยะ ศ็อบรอ
76,กฺอละ อิน สะอัลตุกะ อฺัน ชัยอิม บะอฺ์ดะฮา ฟะลา ตุศอฮิบนี  ^  กฺ็อด บะลัฆตะ มิล ละดุนนี อฺุซรอ
77,ฟันเฏาะละกฺอ ฮัตตา อิซา อะตะยา อะฮ์ละ กฺ็อรยะตินิส ตัฏอฺะมา อะฮ์ละฮา ฟะอะเบา อัย ยุฎ็อยยิฟูฮุมา ฟะวะญะดา ฟีฮา ญิดาร็อย ยุรีดุ อัย ยันกฺ็อฎเฎาะ ฟะอะกฺอมะฮ์  ^  กฺอละ เลา ชิอ์ตะ ลัตตะค็อซตะ อฺะลัยฮิ อัจญ์รอ
78,กฺอละ ฮาซา ฟิรอกฺุ บัยนี วะบัยนิก  ^  สะอุนับบิอุกะ บิตะอ์วีลิ มา ลัม ตัสตะฏิอฺ์ อฺะลัยฮิ ศ็อบรอ
79,อัมมัส สะฟีนะตุ ฟะกานัต ลิมะสากีนะ ยะอฺ์มะลูนะ ฟิล บะห์ริ ฟะอะร็อตตุ อัน อะอฺีบะฮา วะกานะ วะรออะฮุม มะลิกุย ยะอ์คุซุ กุลละ สะฟีนะติน ฆ็อศบา
80,วะอัมมัล ฆุลามุ ฟะกานะ อะบะวาฮุ มุอ์มินัยนิ ฟะเคาะชีนา อัย ยุรฮิเกฺาะฮุมา ฏุฆยาเนา วะกุฟรอ
81,ฟะอะร็อดนา อัย ยุบดิละฮุมา ร็อบบุฮุมา ค็อยร็อม มินฮุ ซะกาเตา วะอักฺเราะบะ รุห์มา
82,วะอัมมัล ญิดารุ ฟะกานะ ลิฆุลามัยนิ ยะตีมัยนิ ฟิล มะดีนะติ วะกานะ ตะห์ตะฮู กันซุล ละฮุมา วะกานะ อะบูฮุมา ศอลิฮัน ฟะอะรอดะ ร็อบบุกะ อัย ยับลุฆอ อะชุดดะฮุมา วะยัสตัคริญา กันซะฮุมา เราะห์มะตัม มิร ร็อบบิก  ^  วะมา ฟะอฺัลตุฮู อฺัน อัมรี  ^  ซาลิกะ ตะอ์วีลุ มา ลัม ตัสฏิอฺ์ อฺะลัยฮิ ศ็อบรอ
83,วะยัสอะลูนะกะ อฺัน ซิล กฺ็อรนัยน์  ^  กฺุล สะอัตลู อฺะลัยกุม มินฮุ ซิกรอ
84,อินนา มักกันนา ละฮู ฟิล อัรฎิ วะอาตัยนาฮุ มิน กุลลิ ชัยอิน สะบะบา
85,ฟะอัตบะอฺะ สะบะบา
86,ฮัตตา อิซา บะละเฆาะ มัฆริบัช ชัมสิ วะญะดะฮา ตัฆรุบุ ฟี อฺัยนิน ฮะมิอะติว วะวะญะดะ อฺินดะฮา เกฺอ์ามา  ^  กฺุลนา ยาซัล กฺ็อรนัยนิ อิมมา อัน ตุอฺัซซิบะ วะอิมมา อัน ตัตตะคิซะ ฟีฮิม ฮุสนา
87,กฺอละ อัมมา มัน เซฺาะละมะ ฟะเสาฟะ นุอฺัซซิบุฮู ษุมมะ ยุร็อดดุ อิลา ร็อบบิฮี ฟะยุอฺัซซิบุฮู อฺะซาบัน นุกรอ
88,วะอัมมา มัน อามะนะ วะอฺะมิละ ศอลิฮัน ฟะละฮู ญะซาอะนิล ฮุสนา  ^  วะสะนะกฺูลุ ละฮู มิน อัมรินา ยุสรอ
89,ษุมมะ อัตบะอฺะ สะบะบา
90,ฮัตตา อิซา บะละเฆาะ มัฏลิอฺัช ชัมสิ วะญะดะฮา ตัฏลุอฺุ อฺะลา เกฺอ์ามิล ลัม นัจญ์อฺัล ละฮุม มิน ดูนิฮา สิตรอ
91,กะซาลิก  ^  วะกฺ็อด อะฮัฏนา บิมา ละดัยฮิ คุบรอ
92,ษุมมะ อัตบะอฺะ สะบะบา
93,ฮัตตา อิซา บะละเฆาะ บัยนัส สัดดัยนิ วะญะดะ มิน ดูนิฮิมา เกฺอ์ามัล ลา ยะกาดูนะ ยัฟเกฺาะฮูนะ เกฺอ์าลา
94,กฺอลู ยาซัล กฺ็อรนัยนิ อินนะ ยะอ์ญูญะ วะมะอ์ญูญะ มุฟสิดูนะ ฟิล อัรฎิ ฟะฮัล นัจญ์อฺะลุ ละกะ ค็อรญัน อฺะลา อัน ตัจญ์อฺะละ บัยนะนา วะบัยนะฮุม สัดดา
95,กฺอละ มา มักกันนี ฟีฮิ ร็อบบี ค็อยรุน ฟะอะอฺีนูนี บิกฺูว์วะติน อัจญ์อฺัล บัยนะกุม วะบัยนะฮุม ร็อดมา
96,อาตูนี ซุบะร็อล ฮะดีด  ^  ฮัตตา อิซา สาวา บัยนัศ เศาะดะฟัยนิ กฺอลัน ฟุคู  ^  ฮัตตา อิซา ญะอฺะละฮู นาร็อน กฺอละ อาตูนี อุฟริฆ อฺะลัยฮิ กฺิฏรอ
97,ฟะมัส ฏออฺู อัย ยัซฺฮะรูฮุ วะมัส ตะฏออฺู ละฮู นักฺบา
98,กฺอละ ฮาซา เราะห์มะตุม มิร ร็อบบี  ^  ฟะอิซา ญาอะ วะอฺ์ดุ ร็อบบี ญะอฺะละฮู ดักกาอ์  ^  วะกานะ วะอฺ์ดุ ร็อบบี ฮักฺกฺอ
99,วะตะร็อกนา บะอฺ์เฎาะฮุม เยามะอิซี ยะมูญุ ฟี บะอฺ์ฎ์  ^  วะนุฟิเคาะ ฟิศ ศูริ ฟะญะมะอฺ์นาฮุม ญัมอฺา
100,วะอฺะร็อฎนา ญะฮันนะมะ เยามะอิซิล ลิลกาฟิรีนะ อฺัรฎอ
101,อัลละซีนะ กานัต อะอฺ์ยุนุฮุม ฟี ฆิฏออิน อฺัน ซิกรี วะกานู ลา ยัสตะฏีอฺูนะ สัมอฺา
102,อะฟะฮะสิบัล ละซีนะ กะฟะรู อัย ยัตตะคิซู อฺิบาดี มิน ดูนี เอาลิยาอ์  ^  อินนา อะอฺ์ตัดนา ญะฮันนะมะ ลิลกาฟิรีนะ นุซุลา
103,กฺุล ฮัล นุนับบิอุกุม บิลอัคสะรีนะ อะอฺ์มาลา
104,อัลละซีนะ ฎ็อลละ สะอฺ์ยุฮุม ฟิล ฮะยาติด ดุนยา วะฮุม ยะห์สะบูนะ อันนะฮุม ยุห์สินูนะ ศุนอฺา
105,อุลาอิกัล ละซีนะ กะฟะรู บิอายาติ ร็อบบิฮิม วะลิกฺออิฮี ฟะฮะบิฏ็อต อะอฺ์มาลุฮุม ฟะลา นุกฺีมุ ละฮุม เยามัล กฺิยามะติ วัซนา
106,ซาลิกะ ญะซาอุฮุม ญะฮันนะมุ บิมา กะฟะรู วัตตะเคาะซู อายาตี วะรุสุลี ฮุซุวา
107,อินนัล ละซีนะ อามะนู วะอฺะมิลุศ ศอลิฮาติ กานัต ละฮุม ญันนาตุล ฟิรเดาสิ นุซุลา
108,คอลิดีนะ ฟีฮา ลา ยับฆูนะ อฺันฮา ฮิวะลา
109,กฺุล เลา กานัล บะห์รุ มิดาดัล ลิกะลิมาติ ร็อบบี ละนะฟิดัล บะห์รุ กฺ็อบละ อัน ตันฟะดะ กะลิมาตุ ร็อบบี วะเลา ญิอ์นา บิมิษลิฮี มะดะดา
110,กฺุล อินนะมา อะนะ บะชะรุม มิษลุกุม ยูฮา อิลัยยะ อันนะมา อิลาฮุกุม อิลาฮู วาฮิด  ^  ฟะมัน กานะ ยัรญู ลิกฺออะ ร็อบบิฮี ฟัลยะอฺ์มัล อฺะมะลัน ศอลิเฮา วะลา ยุชริก บิอฺิบาดะติ ร็อบบิฮี อะฮะดา
