id,t
11,ยาอัยยุฮัล ละซีนะ อามะนู อิซา กฺีละ ละกุม ตะฟัสสะฮู ฟิล มะญาลิสิ ฟัฟสะฮู ยัฟสะฮิล ลาฮุ ละกุม  ^  วะอิซา กฺีลัน ชุซู ฟันชุซู ยัรฟะอฺิล ลาฮุล ละซีนะ อามะนู มินกุม วัลละซีนะ อูตุล อฺิลมะ ดะเราะญาต  ^  วัลลอฮุ บิมา ตะอฺ์มะลูนะ เคาะบีร
12,ยาอัยยุฮัล ละซีนะ อามะนู อิซา นาญัยตุมุร เราะสูละ ฟะกฺ็อดดิมู บัยนะ ยะดัย นัจญ์วากุม เศาะดะเกฺาะฮ์  ^  ซาลิกะ ค็อยรุล ละกุม วะอัฏฮัร  ^  ฟะอิล ลัม ตะญิดู ฟะอินนัล ลอฮะ เฆาะฟูรุร เราะฮีม
13,อะอัชฟักฺตุม อัน ตุกฺ็อดดิมู บัยนะ ยะดัย นัจญ์วากุม เศาะดะกฺอต  ^  ฟะอิซ ลัม ตัฟอฺะลู วะตาบัล ลอฮุ อฺะลัยกุม ฟะอะกฺีมุศ เศาะลาตะ วะอาตุซ ซะกาตะ วะอะฏีอฺุล ลอฮะ วะเราะสูละฮ์  ^  วัลลอฮุ เคาะบีรุม บิมา ตะอฺ์มะลูน
14,อะลัม ตะเราะ อิลัล ละซีนะ ตะวัลเลา เกฺอ์ามัน เฆาะฎิบัล ลอฮุ อฺะลัยฮิม มา ฮุม มินกุม วะลา มินฮุม วะยะห์ลิฟูนะ อฺะลัล กะซิบิ วะฮุม ยะอฺ์ละมูน
15,อะอฺัดดัล ลอฮุ ละฮุม อฺะซาบัน ชะดีดา  ^  อินนะฮุม สาอะ มา กานู ยะอฺ์มะลูน
16,อิตตะเคาะซู อัยมานะฮุม ญุนนะตัน ฟะศ็อดดู อฺัน สะบีลิล ลาฮิ ฟะละฮุม อฺะซาบุม มุฮีน
17,ลัน ตุฆนิยะ อฺันฮุม อัมวาลุฮุม วะลา เอาลาดุฮุม มินัล ลอฮิ ชัยอา  ^  อุลาอิกะ อัศฮาบุน นาร  ^  ฮุม ฟีฮา คอลิดูน
18,เยามะ ยับอฺะษุฮุมุล ลอฮุ ญะมีอฺัน ฟะยะห์ลิฟูนะ ละฮู กะมา ยะห์ลิฟูนะ ละกุม วะยะห์สะบูนะ อันนะฮุม อฺะลา ชัยอ์  ^  อะลา อินนะฮุม ฮุมุล กาซิบูน
19,อิสตะห์วะซะ อฺะลัยฮิมุช ชัยฏอนุ ฟะอันสาฮุม ซิกร็อล ลอฮ์  ^  อุลาอิกะ ฮิซบุช ชัยฏอน  ^  อะลา อินนะ ฮิซบัช ชัยฏอนิ ฮุมุล คอสิรูน
20,อินนัล ละซีนะ ยุฮา-ดดูนัล ลอฮะ วะเราะสูละฮู อุลาอิกะ ฟิล อะซัลลีน
21,กะตะบัล ลอฮุ ละอัฆลิบันนะ อะนะ วะรุสุลี  ^  อินนัล ลอฮะ เกฺาะวีย์ยุน อฺะซีซ
22,ลา ตะญิดุ เกฺอ์ามัย ยุอ์มินูนะ บิลลาฮิ วัลเยามิล อาคิริ ยุวา-ดดูนะ มัน ฮา-ดดัล ลอฮะ วะเราะสูละฮู วะเลา กานู อาบาอะฮุม เอา อับนาอะฮุม เอา อิควานะฮุม เอา อฺะชีเราะตะฮุม  ^  อุลาอิกะ กะตะบะ ฟี กฺุลูบิฮิมุล อีมานะ วะอัยยะดะฮุม บิรูฮิม มินฮ์  ^  วะยุดคิลุฮุม ญันนาติน ตัจญ์รี มิน ตะห์ติฮัล อันฮารุ คอลิดีนะ ฟีฮา  ^  เราะฎิยัล ลอฮุ อฺันฮุม วะเราะฎู อฺันฮ์  ^  อุลาอิกะ ฮิซบุล ลอฮ์  ^  อะลา อินนะ ฮิซบัล ลอฮิ ฮุมุล มุฟลิฮูน
