id,t
11,กะดะอ์บิ อาลิ ฟิรเอฺานะ วัลละซีนะ มิน กฺ็อบลิฮิม  ^  กัซซะบู บิอายาตินา ฟะอะเคาะซะฮุมุล ลอฮุ บิซุนูบิฮิม  ^  วัลลอฮุ ชะดีดุล อฺิกฺอบ
12,กฺุล ลิลละซีนะ กะฟะรู สะตุฆละบูนะ วะตุห์ชะรูนะ อิลา ญะฮันนัม  ^  วะบิอ์สัล มิฮาด
13,กฺ็อด กานะ ละกุม อายะตุน ฟี ฟิอะตัยนิล ตะเกฺาะตา  ^  ฟิอะตุน ตุกฺอติลุ ฟี สะบีลิล ลาฮิ วะอุครอ กาฟิเราะตุย ยะเรอ์านะฮุม มิษลัยฮิม เราะอ์ยัล อฺัยน์  ^  วัลลอฮุ ยุอัยยิดุ บินัศริฮี มัย ยะชาอ์  ^  อินนะ ฟี ซาลิกะ ละอฺิบเราะตัล ลิอุลิล อับศอร
14,ซุยยินะ ลินนาสิ ฮุบบุช ชะฮะวาติ มินัน นิสาอิ วัลบะนีนะ วัลเกฺาะนาฏีริล มุกฺ็อนเฏาะเราะติ มินัซ ซะฮะบิ วัลฟิฎเฎาะติ วัลค็อยลิล มุเสาวะมะติ วัลอันอฺามิ วัลฮัรษ์  ^  ซาลิกะ มะตาอฺุล ฮะยาติด ดุนยา  ^  วัลลอฮุ อฺินดะฮู ฮุสนุล มะอาบ
15,กฺุล อะอุนับบิอุกุม บิค็อยริม มิน ซาลิกุม  ^  ลิลละซีนัต ตะเกฺอ์า อฺินดะ ร็อบบิฮิม ญันนาตุน ตัจญ์รี มิน ตะห์ติฮัล อันฮารุ คอลิดีนะ ฟีฮา วะอัซวาญุม มุเฏาะฮ์ฮะเราะตู วะริฎวานุม มินัล ลอฮ์  ^  วัลลอฮุ บะศีรุม บิลอฺิบาด
16,อัลละซีนะ ยะกฺูลูนะ ร็อบบะนา อินนะนา อามันนา ฟัฆฟิร ละนา ซุนูบะนา วะกฺินา อฺะซาบัน นาร
17,อัศศอบิรีนะ วัศศอดิกฺีนะ วัลกฺอนิตีนะ วัลมุนฟิกฺีนะ วัลมุสตัฆฟิรีนะ บิลอัสฮาร
18,ชะฮิดัล ลอฮุ อันนะฮู ลา อิลาฮะ อิลลา ฮุวะ วัลมะลาอิกะตุ วะอุลุล อฺิลมิ กฺออิมัม บิลกฺิสฏ์  ^  ลา อิลาฮะ อิลลา ฮุวัล อฺะซีซุล ฮะกีม
19,อินนัด ดีนะ อฺินดัล ลอฮิล อิสลาม  ^  วะมัค ตะละฟัล ละซีนะ อูตุล กิตาบะ อิลลา มิม บะอฺ์ดิ มา ญาอะฮุมุล อฺิลมุ บัฆยัม บัยนะฮุม  ^  วะมัย ยักฟุร บิอายาติล ลาฮิ ฟะอินนัล ลอฮะ สะรีอฺุล ฮิสาบ
20,ฟะอิน ฮา-จญ์ญูกะ ฟะกฺุล อัสลัมตุ วัจญ์ฮิยะ ลิลลาฮิ วะมะนิต ตะบะอฺัน  ^  วะกฺุล ลิลละซีนะ อูตุล กิตาบะ วัลอุมมีย์ยินะ อะอัสลัมตุม  ^  ฟะอิน อัสละมู ฟะเกฺาะดิฮ์ ตัด  ^  วะอิน ตะวัลเลา ฟะอินนะมา อฺะลัยกัล บะลาฆ  ^  วัลลอฮุ บะศีรุม บิลอฺิบาด
21,อินนัล ละซีนะ ยักฟุรูนะ บิอายาติล ลาฮิ วะยักฺตุลูนัน นะบีย์ยินะ บิฆ็อยริ ฮักฺกฺิว วะยักฺตุลูนัล ละซีนะ ยะอ์มุรูนะ บิลกฺิสฏิ มินัน นาสิ ฟะบัชชิรฮุม บิอฺะซาบิน อะลีม
22,อุลาอิกัล ละซีนะ ฮะบิฏ็อต อะอฺ์มาลุฮุม ฟิด ดุนยา วัลอาคิเราะติ วะมา ละฮุม มิน นาศิรีน
23,อะลัม ตะเราะ อิลัล ละซีนะ อูตู นะศีบัม มินัล กิตาบิ ยุดเอฺานะ อิลา กิตาบิล ลาฮิ ลิยะห์กุมะ บัยนะฮุม ษุมมะ ยะตะวัลลา ฟะรีกฺุม มินฮุม วะฮุม มุอฺ์ริฎูน
24,ซาลิกะ บิอันนะฮุม กฺอลู ลัน ตะมัสสะนัน นารุ อิลลา อัยยามัม มะอฺ์ดูดาต  ^  วะฆ็อรเราะฮุม ฟี ดีนิฮิม มา กานู ยัฟตะรูน
25,ฟะกัยฟะ อิซา ญะมะอฺ์นาฮุม ลิเยามิล ลา ร็อยบะ ฟีฮิ วะวุฟฟิยัต กุลลุ นัฟสิม มา กะสะบัต วะฮุม ลา ยุซฺละมูน
26,กฺุลิล ลาฮุมมะ มาลิกัล มุลกิ ตุอ์ติล มุลกะ มัน ตะชาอุ วะตันซิอฺุล มุลกะ มิมมัน ตะชาอุ วะตุอฺิซซุ มัน ตะชาอุ วะตุซิลลุ มัน ตะชาอ์  ^  บิยะดิกัล ค็อยร์  ^  อินนะกะ อฺะลา กุลลิ ชัยอิน เกฺาะดีร
27,ตูลิญุล ลัยละ ฟิน นะฮาริ วะตูลิญุน นะฮาเราะ ฟิล ลัยล์  ^  วะตุคริญุล ฮัยยะ มินัล มัยยิติ วะตุคริญุล มัยยิตะ มินัล ฮัยย์  ^  วะตัรซุกฺุ มัน ตะชาอุ บิฆ็อยริ ฮิสาบ
28,ลา ยัตตะคิซิล มุอ์มินูนัล กาฟิรีนะ เอาลิยาอะ มิน ดูนิล มุอ์มินีน  ^  วะมัย ยัฟอฺัล ซาลิกะ ฟะลัยสะ มินัล ลอฮิ ฟี ชัยอิน อิลลา อัน ตัตตะกฺู มินฮุม ตุกฺอฮ์  ^  วะยุฮัซซิรุกุมุล ลอฮุ นัฟสะฮ์  ^  วะอิลัล ลอฮิล มะศีร
29,กฺุล อิน ตุคฟู มา ฟี ศุดูริกุม เอา ตุบดูฮุ ยะอฺ์ลัมฮุล ลอฮ์  ^  วะยะอฺ์ละมุ มา ฟิส สะมาวาติ วะมา ฟิล อัรฎ์  ^  วัลลอฮุ อฺะลา กุลลิ ชัยอิน เกฺาะดีร
30,เยามะ ตะญิดุ กุลลุ นัฟสิม มา อฺะมิลัต มิน ค็อยริม มุห์เฎาะเรอ์า วะมา อฺะมิลัต มิน สูอิน ตะวัดดุ เลา อันนะ บัยนะฮา วะบัยนะฮู อะมะดัม บะอฺีดา  ^  วะยุฮัซซิรุกุมุล ลอฮุ นัฟสะฮ์  ^  วัลลอฮุ เราะอูฟุม บิลอฺิบาด
31,กฺุล อิน กุนตุม ตุฮิบบูนัล ลอฮะ ฟัตตะบิอฺูนี ยุห์บิบกุมุล ลอฮุ วะยัฆฟิร ละกุม ซุนูบะกุม  ^  วัลลอฮุ เฆาะฟูรุร เราะฮีม
32,กฺุล อะฏีอฺุล ลอฮะ วัรเราะสูล  ^  ฟะอิน ตะวัลเลา ฟะอินนัล ลอฮะ ลา ยุฮิบบุล กาฟิรีน
33,อินนัล ลอฮัศ เฏาะฟา อาดะมะ วะนูเฮา วะอาละ อิบรอฮีมะ วะอาละ อฺิมรอนะ อฺะลัล อฺาละมีน
34,ซุรรีย์ยะตัม บะอฺ์ฎุฮา มิม บะอฺ์ฎ์  ^  วัลลอฮุ สะมีอฺุน อฺะลีม
35,อิซ กฺอละติม เราะอะตุ อฺิมรอนะ ร็อบบิ อินนี นะซัรตุ ละกะ มา ฟี บัฏนี มุฮัรเราะร็อน ฟะตะกฺ็อบบัล มินนี  ^  อินนะกะ อันตัส สะมีอฺุล อฺะลีม
36,ฟะลัมมา วะเฎาะอฺัตฮา กฺอลัต ร็อบบิ อินนี วะเฎาะอฺ์ตุฮา อุนษา วัลลอฮุ อะอฺ์ละมุ บิมา วะเฎาะอฺัต วะลัยสัซ ซะกะรุ กัลอุนษา  ^  วะอินนี สัมมัยตุฮา มัรยะมะ วะอินนี อุอฺีซุฮา บิกะ วะซุรรีย์ยะตะฮา มินัช ชัยฏอนิร เราะญีม
37,ฟะตะกฺ็อบบะละฮา ร็อบบุฮา บิเกฺาะบูลิน ฮะสะนิว วะอัมบะตะฮา นะบาตัน ฮะสะเนา วะกัฟฟะละฮา ซะกะรีย์ยา  ^  กุลละมา ดะเคาะละ อฺะลัยฮา ซะกะรีย์ยัล มิห์รอบะ วะญะดะ อฺินดะฮา ริซกฺอ  ^  กฺอละ ยามัรยะมุ อันนา ละกิ ฮาซา  ^  กฺอลัต ฮุวะ มิน อฺินดิล ลาฮ์  ^  อินนัล ลอฮะ ยัรซุกฺุ มัย ยะชาอุ บิฆ็อยริ ฮิสาบ
38,ฮุนาลิกะ ดะอฺา ซะกะรีย์ยา ร็อบบะฮ์  ^  กฺอละ ร็อบบิ ฮับ ลี มิล ละดุนกะ ซุรรีย์ยะตัน ฏ็อยยิบะฮ์  ^  อินนะกะ สะมีอฺุด ดุอฺาอ์
39,ฟะนาดัตฮุล มะลาอิกะตุ วะฮุวะ กฺออิมุย ยุศ็อลลี ฟิล มิห์รอบิ อันนัล ลอฮะ ยุบัชชิรุกะ บิยะห์ยา มุศ็อดดิกฺ็อม บิกะลิมะติม มินัล ลอฮิ วะสัยยิเดา วะฮะศูเรอ์า วะนะบีย์ยัม มินัศ ศอลิฮีน
40,กฺอละ ร็อบบิ อันนา ยะกูนุ ลี ฆุลามู วะกฺ็อด บะละเฆาะนิยัล กิบะรุ วัมเราะอะตี อฺากฺิร  ^  กฺอละ กะซาลิกัล ลอฮุ ยัฟอฺะลุ มา ยะชาอ์
41,กฺอละ ร็อบบิจญ์ อฺัล ลี อายะฮ์  ^  กฺอละ อายะตุกะ อัลลา ตุกัลลิมัน นาสะ ษะลาษะตะ อัยยามิน อิลลา ร็อมซา  ^  วัซกุร ร็อบบะกะ กะษีเรอ์า วะสับบิห์ บิลอฺะชีย์ยิ วัลอิบการ
42,วะอิซ กฺอละติล มะลาอิกะตุ ยามัรยะมุ อินนัล ลอฮัศ เฏาะฟากิ วะเฏาะฮ์ฮะเราะกิ วัศเฏาะฟากิ อฺะลา นิสาอิล อฺาละมีน
43,ยามัรยะมุกฺ นุตี ลิร็อบบิกิ วัสญุดี วัรกะอฺี มะอฺัร รอกิอฺีน
44,ซาลิกะ มิน อัมบาอิล ฆ็อยบิ นูฮีฮิ อิลัยก์  ^  วะมา กุนตะ ละดัยฮิม อิซ ยุลกฺูนะ อักฺลามะฮุม อัยยุฮุม ยักฟุลุ มัรยะมะ วะมา กุนตะ ละดัยฮิม อิซ ยัคตะศิมูน
45,อิซ กฺอละติล มะลาอิกะตุ ยามัรยะมุ อินนัล ลอฮะ ยุบัชชิรุกิ บิกะลิมะติม มินฮุส มุฮุล มะสีฮุ อฺีสับ นุ มัรยะมะ วะญีฮัน ฟิด ดุนยา วัลอาคิเราะติ วะมินัล มุกฺ็อรเราะบีน
46,วะยุกัลลิมุน นาสะ ฟิล มะฮ์ดิ วะกะฮ์เลา วะมินัศ ศอลิฮีน
47,กฺอลัต ร็อบบิ อันนา ยะกูนุ ลี วะละดู วะลัม ยัมสัสนี บะชัร  ^  กฺอละ กะซาลิกิล ลาฮุ ยัคลุกฺุ มา ยะชาอ์  ^  อิซา เกฺาะฎอ อัมร็อน ฟะอินนะมา ยะกฺูลุ ละฮู กุน ฟะยะกูน
48,วะยุอฺัลลิมุฮุล กิตาบะ วัลฮิกมะตะ วัตเตารอตะ วัลอินญีล
49,วะเราะสูลัน อิลา บะนี อิสรออีละ อันนี กฺ็อด ญิอ์ตุกุม บิอายะติม มิร ร็อบบิกุม อันนี อัคลุกฺุ ละกุม มินัฏ ฏีนิ กะฮัยอะติฏ ฏ็อยริ ฟะอันฟุคุ ฟีฮิ ฟะยะกูนุ ฏ็อยร็อม บิอิซนิล ลาฮ์  ^  วะอุบริอุล อักมะฮะ วัลอับเราะเศาะ วะอุห์ยิล เมาตา บิอิซนิล ลาฮ์  ^  วะอุนับบิอุกุม บิมา ตะอ์กุลูนะ วะมา ตัดดะคิรูนะ ฟี บุยูติกุม  ^  อินนะ ฟี ซาลิกะ ละอายะตัล ละกุม อิน กุนตุม มุอ์มินีน
50,วะมุศ็อดดิกฺ็อล ลิมา บัยนะ ยะดัยยะ มินัต เตารอติ วะลิอุฮิลละ ละกุม บะอฺ์ฎ็อล ละซี ฮุรริมะ อฺะลัยกุม  ^  วะญิอ์ตุกุม บิอายะติม มิร ร็อบบิกุม ฟัตตะกฺุล ลอฮะ วะอะฏีอฺูน
51,อินนัล ลอฮะ ร็อบบี วะร็อบบุกุม ฟะอฺ์บุดูฮ์  ^  ฮาซา ศิรอฏุม มุสตะกฺีม
52,ฟะลัมมา อะฮัสสะ อฺีสา มินฮุมุล กุฟเราะ กฺอละ มัน อันศอรี อิลัล ลอฮ์  ^  กฺอลัล ฮะวารีย์ยูนะ นะห์นุ อันศอรุล ลอฮิ อามันนา บิลลาฮิ วัชฮัด บิอันนา มุสลิมูน
53,ร็อบบะนา อามันนา บิมา อันซัลตะ วัตตะบะอฺ์นัร เราะสูละ ฟักตุบนา มะอฺัช ชาฮิดีน
54,วะมะกะรู วะมะกะร็อล ลอฮ์  ^  วัลลอฮุ ค็อยรุล มากิรีน
55,อิซ กฺอลัล ลอฮุ ยาอฺีสา อินนี มุตะวัฟฟีกะ วะรอฟิอฺุกะ อิลัยยะ วะมุเฏาะฮ์ฮิรุกะ มินัล ละซีนะ กะฟะรู วะญาอฺิลุล ละซีนัต ตะบะอฺูกะ เฟากฺ็อล ละซีนะ กะฟะรู อิลา เยามิล กฺิยามะฮ์  ^  ษุมมะ อิลัยยะ มัรญิอฺุกุม ฟะอะห์กุมุ บัยนะกุม ฟีมา กุนตุม ฟีฮิ ตัคตะลิฟูน
56,ฟะอัมมัล ละซีนะ กะฟะรู ฟะอุอฺัซซิบุฮุม อฺะซาบัน ชะดีดัน ฟิด ดุนยา วัลอาคิเราะติ วะมา ละฮุม มิน นาศิรีน
57,วะอัมมัล ละซีนะ อามะนู วะอฺะมิลุศ ศอลิฮาติ ฟะยุวัฟฟีฮิม อุญูเราะฮุม  ^  วัลลอฮุ ลา ยุฮิบบุซฺ ซฺอลิมีน
58,ซาลิกะ นัตลูฮุ อฺะลัยกะ มินัล อายาติ วัซซิกริล ฮะกีม
59,อินนะ มะษะละ อฺีสา อฺินดัล ลอฮิ กะมะษะลิ อาดัม  ^  เคาะละเกฺาะฮู มิน ตุรอบิน ษุมมะ กฺอละ ละฮู กุน ฟะยะกูน
60,อัลฮักฺกฺุ มิร ร็อบบิกะ ฟะลา ตะกุม มินัล มุมตะรีน
61,ฟะมัน ฮา-จญ์ญะกะ ฟีฮิ มิม บะอฺ์ดิ มา ญาอะกะ มินัล อฺิลมิ ฟะกฺุล ตะอฺาเลา นัดอฺุ อับนาอะนา วะอับนาอะกุม วะนิสาอะนา วะนิสาอะกุม วะอันฟุสะนา วะอันฟุสะกุม ษุมมะ นับตะฮิล ฟะนัจญ์อฺัล ละอฺ์นะตัล ลอฮิ อฺะลัล กาซิบีน
62,อินนะ ฮาซา ละฮุวัล เกฺาะเศาะศุล ฮักฺกฺ์  ^  วะมา มิน อิลาฮิน อิลลัล ลอฮ์  ^  วะอินนัล ลอฮะ ละฮุวัล อฺะซีซุล ฮะกีม
63,ฟะอิน ตะวัลเลา ฟะอินนัล ลอฮะ อฺะลีมุม บิลมุฟสิดีน
64,กฺุล ยาอะฮ์ลัล กิตาบิ ตะอฺาเลา อิลา กะลิมะติน สะวาอิม บัยนะนา วะบัยนะกุม อัลลา นะอฺ์บุดะ อิลลัล ลอฮะ วะลา นุชริกะ บิฮี ชัยเอา วะลา ยัตตะคิซะ บะอฺ์ฎุนา บะอฺ์ฎ็อน อัรบาบัม มิน ดูนิล ลาฮ์  ^  ฟะอิน ตะวัลเลา ฟะกฺูลุช ฮะดู บิอันนา มุสลิมูน
65,ยาอะฮ์ลัล กิตาบิ ลิมะ ตุฮา-จญ์ญูนะ ฟี อิบรอฮีมะ วะมา อุนซิละติต เตารอตุ วัลอินญีลุ อิลลา มิม บะอฺ์ดิฮ์  ^  อะฟะลา ตะอฺ์กฺิลูน
66,ฮาอันตุม ฮาอุลาอิ ฮาญัจญ์ตุม ฟีมา ละกุม บิฮี อฺิลมุน ฟะลิมะ ตุฮา-จญ์ญูนะ ฟีมา ลัยสะ ละกุม บิฮี อฺิลม์  ^  วัลลอฮุ ยะอฺ์ละมุ วะอันตุม ลา ตะอฺ์ละมูน
67,มา กานะ อิบรอฮีมุ ยะฮูดีย์เยา วะลา นัศรอนีย์เยา วะลากิน กานะ ฮะนีฟัม มุสลิเมา วะมา กานะ มินัล มุชริกีน
68,อินนะ เอาลัน นาสิ บิอิบรอฮีมะ ลัลละซีนัต ตะบะอฺูฮุ วะฮาซัน นะบีย์ยุ วัลละซีนะ อามะนู  ^  วัลลอฮุ วะลีย์ยุล มุอ์มินีน
69,วัดดัฏ ฏออิฟะตุม มิน อะฮ์ลิล กิตาบิ เลา ยุฎิลลูนะกุม วะมา ยุฎิลลูนะ อิลลา อันฟุสะฮุม วะมา ยัชอฺุรูน
70,ยาอะฮ์ลัล กิตาบิ ลิมะ ตักฟุรูนะ บิอายาติล ลาฮิ วะอันตุม ตัชฮะดูน
71,ยาอะฮ์ลัล กิตาบิ ลิมะ ตัลบิสูนัล ฮักฺเกฺาะ บิลบาฏิลิ วะตักตุมูนัล ฮักฺเกฺาะ วะอันตุม ตะอฺ์ละมูน
72,วะกฺอลัฏ ฏออิฟะตุม มิน อะฮ์ลิล กิตาบิ อามินู บิลละซี อุนซิละ อฺะลัล ละซีนะ อามะนู วัจญ์ฮัน นะฮาริ วักฟุรู อาคิเราะฮู ละอฺัลละฮุม ยัรญิอฺูน
73,วะลา ตุอ์มินู อิลลา ลิมัน ตะบิอฺะ ดีนะกุม กฺุล อินนัล ฮุดา ฮุดัล ลอฮิ อัย ยุอ์ตา อะฮะดุม มิษละ มา อูตีตุม เอา ยุฮา-จญ์ญูกุม อฺินดะ ร็อบบิกุม  ^  กฺุล อินนัล ฟัฎละ บิยะดิล ลาฮิ ยุอ์ตีฮิ มัย ยะชาอ์  ^  วัลลอฮุ วาสิอฺุน อฺะลีม
74,ยัคตัศศุ บิเราะห์มะติฮี มัย ยะชาอ์  ^  วัลลอฮุ ซุล ฟัฎลิล อฺะซฺีม
75,วะมิน อะฮ์ลิล กิตาบิ มัน อิน ตะอ์มันฮุ บิกฺินฏอรี ยุอัดดิฮี อิลัยกะ วะมินฮุม มัน อิน ตะอ์มันฮุ บิดีนาริล ลา ยุอัดดิฮี อิลัยกะ อิลลา มา ดุมตะ อฺะลัยฮิ กฺออิมา  ^  ซาลิกะ บิอันนะฮุม กฺอลู ลัยสะ อฺะลัยนา ฟิล อุมมีย์ยินะ สะบีลู วะยะกฺูลูนะ อฺะลัล ลอฮิล กะซิบะ วะฮุม ยะอฺ์ละมูน
76,บะลา  ^  มัน เอาฟา บิอฺะฮ์ดิฮี วัตตะกฺอ ฟะอินนัล ลอฮะ ยุฮิบบุล มุตตะกฺีน
77,อินนัล ละซีนะ ยัชตะรูนะ บิอฺะฮ์ดิล ลาฮิ วะอัยมานิฮิม ษะมะนัน เกฺาะลีลัน อุลาอิกะ ลา เคาะลาเกฺาะ ละฮุม ฟิล อาคิเราะติ วะลา ยุกัลลิมุฮุมุล ลอฮุ วะลา ยันซฺุรุ อิลัยฮิม เยามัล กฺิยามะติ วะลา ยุซักกีฮิม วะละฮุม อฺะซาบุน อะลีม
78,วะอินนะ มินฮุม ละฟะรีกฺ็อย ยัลวูนะ อัลสินะตะฮุม บิลกิตาบิ ลิตะห์สะบูฮุ มินัล กิตาบิ วะมา ฮุวะ มินัล กิตาบิ วะยะกฺูลูนะ ฮุวะ มิน อฺินดิล ลาฮิ วะมา ฮุวะ มิน อฺินดิล ลาฮิ วะยะกฺูลูนะ อฺะลัล ลอฮิล กะซิบะ วะฮุม ยะอฺ์ละมูน
79,มา กานะ ลิบะชะริน อัย ยุอ์ติยะฮุล ลอฮุล กิตาบะ วัลฮุกมะ วันนุบูว์วะตะ ษุมมะ ยะกฺูละ ลินนาสิ กูนู อฺิบาดัล ลี มิน ดูนิล ลาฮิ วะลากิน กูนู ร็อบบานีย์ยินะ บิมา กุนตุม ตุอฺัลลิมูนัล กิตาบะ วะบิมา กุนตุม ตัดรุสูน
80,วะลา ยะอ์มุเราะกุม อัน ตัตตะคิซุล มะลาอิกะตะ วันนะบีย์ยินะ อัรบาบา  ^  อะยะอ์มุรุกุม บิลกุฟริ บะอฺ์ดะ อิซ อันตุม มุสลิมูน
81,วะอิซ อะเคาะซัล ลอฮุ มีษากฺ็อน นะบีย์ยินะ ละมา อาตัยตุกุม มิน กิตาบิว วะฮิกมะติน ษุมมะ ญาอะกุม เราะสูลุม มุศ็อดดิกฺุล ลิมา มะอฺะกุม ละตุอ์มินุนนะ บิฮี วะละตันศุรุนนะฮ์  ^  กฺอละ อะอักฺร็อรตุม วะอะค็อซตุม อฺะลา ซาลิกุม อิศรี  ^  กฺอลู อักฺร็อรนา  ^  กฺอละ ฟัชฮะดู วะอะนะ มะอฺะกุม มินัช ชาฮิดีน
82,ฟะมัน ตะวัลลา บะอฺ์ดะ ซาลิกะ ฟะอุลาอิกะ ฮุมุล ฟาสิกฺูน
83,อะฟะฆ็อยเราะ ดีนิล ลาฮิ ยับฆูนะ วะละฮู อัสละมะ มัน ฟิส สะมาวาติ วัลอัรฎิ เฏอ์าเอฺา วะกัรเฮา วะอิลัยฮิ ยุรญะอฺูน
84,กฺุล อามันนา บิลลาฮิ วะมา อุนซิละ อฺะลัยนา วะมา อุนซิละ อฺะลา อิบรอฮีมะ วะอิสมาอฺีละ วะอิสฮาเกฺาะ วะยะอฺ์กฺูบะ วัลอัสบาฏิ วะมา อูติยะ มูสา วะอฺีสา วันนะบีย์ยูนะ มิร ร็อบบิฮิม ลา นุฟัรริกฺุ บัยนะ อะฮะดิม มินฮุม วะนะห์นุ ละฮู มุสลิมูน
85,วะมัย ยับตะฆิ ฆ็อยร็อล อิสลามิ ดีนัน ฟะลัย ยุกฺบะละ มินฮุ วะฮุวะ ฟิล อาคิเราะติ มินัล คอสิรีน
86,กัยฟะ ยะฮ์ดิล ลาฮุ เกฺอ์ามัน กะฟะรู บะอฺ์ดะ อีมานิฮิม วะชะฮิดู อันนัร เราะสูละ ฮักฺกฺู วะญาอะฮุมุล บัยยินาต  ^  วัลลอฮุ ลา ยะฮ์ดิล เกฺอ์ามัซฺ ซฺอลิมีน
87,อุลาอิกะ ญะซาอุฮุม อันนะ อฺะลัยฮิม ละอฺ์นะตัล ลอฮิ วัลมะลาอิกะติ วันนาสิ อัจญ์มะอฺีน
88,คอลิดีนะ ฟีฮา ลา ยุค็อฟฟะฟุ อฺันฮุมุล อฺะซาบุ วะลา ฮุม ยุนเซฺาะรูน
89,อิลลัล ละซีนะ ตาบู มิม บะอฺ์ดิ ซาลิกะ วะอัศละฮู ฟะอินนัล ลอฮะ เฆาะฟูรุร เราะฮีม
90,อินนัล ละซีนะ กะฟะรู บะอฺ์ดะ อีมานิฮิม ษุมมัซ ดาดู กุฟร็อล ลัน ตุกฺบะละ เตาบะตุฮุม วะอุลาอิกะ ฮุมุฎ ฎอ-ลลูน
91,อินนัล ละซีนะ กะฟะรู วะมาตู วะฮุม กุฟฟารุน ฟะลัย ยุกฺบะละ มิน อะฮะดิฮิม มิลอุล อัรฎิ ซะฮะเบา วะละวิฟ ตะดา บิฮ์  ^  อุลาอิกะ ละฮุม อฺะซาบุน อะลีมู วะมา ละฮุม มิน นาศิรีน
92,ลัน ตะนาลุล บิรเราะ ฮัตตา ตุนฟิกฺู มิมมา ตุฮิบบูน  ^  วะมา ตุนฟิกฺู มิน ชัยอิน ฟะอินนัล ลอฮะ บิฮี อฺะลีม
93,กุลลุฏ เฏาะอฺามิ กานะ ฮิลลัล ลิบะนี อิสรออีละ อิลลา มา ฮัรเราะมะ อิสรออีลุ อฺะลา นัฟสิฮี มิน กฺ็อบลิ อัน ตุนัซซะลัต เตารอฮ์  ^  กฺุล ฟะอ์ตู บิตเตารอติ ฟัตลูฮา อิน กุนตุม ศอดิกฺีน
94,ฟะมะนิฟ ตะรอ อฺะลัล ลอฮิล กะซิบะ มิม บะอฺ์ดิ ซาลิกะ ฟะอุลาอิกะ ฮุมุซฺ ซฺอลิมูน
95,กฺุล เศาะดะกฺ็อล ลอฮ์  ^  ฟัตตะบิอฺู มิลละตะ อิบรอฮีมะ ฮะนีฟา  ^  วะมา กานะ มินัล มุชริกีน
96,อินนะ เอาวะละ บัยติว วุฎิอฺะ ลินนาสิ ลัลละซี บิบักกะตะ มุบาเราะเกา วะฮุดัล ลิลอฺาละมีน
97,ฟีฮิ อายาตุม บัยยินาตุม มะกฺอมุ อิบรอฮีม  ^  วะมัน ดะเคาะละฮู กานะ อามินา  ^  วะลิลลาฮิ อฺะลัน นาสิ ฮิจญ์ญุล บัยติ มะนิส ตะฏออฺะ อิลัยฮิ สะบีลา  ^  วะมัน กะฟะเราะ ฟะอินนัล ลอฮะ เฆาะนีย์ยุน อฺะนิล อฺาละมีน
98,กฺุล ยาอะฮ์ลัล กิตาบิ ลิมะ ตักฟุรูนะ บิอายาติล ลาฮิ วัลลอฮุ ชะฮีดุน อฺะลา มา ตะอฺ์มะลูน
