id,t
25,วะฮุซซี อิลัยกิ บิญิซอฺิน นัคละติ ตุสากฺิฏ อฺะลัยกิ รุเฏาะบัน ญะนีย์ยา
26,ฟะกุลี วัชเราะบี วะกฺ็อรรี อฺัยนา  ^  ฟะอิมมา ตะเราะยินนะ มินัล บะชะริ อะฮะดัน ฟะกฺูลี อินนี นะซัรตุ ลิรเราะห์มานิ เศอ์ามัน ฟะลัน อุกัลลิมัล เยามะ อินสีย์ยา
27,ฟะอะตัต บิฮี เกฺอ์ามะฮา ตะห์มิลุฮ์  ^  กฺอลู ยามัรยะมุ ละกฺ็อด ญิอ์ติ ชัยอัน ฟะรีย์ยา
28,ยาอุคตะ ฮารูนะ มา กานะ อะบูกิม เราะอะ เสาอิว วะมา กานัต อุมมุกิ บะฆีย์ยา
29,ฟะอะชาร็อต อิลัยฮ์  ^  กฺอลู กัยฟะ นุกัลลิมุ มัน กานะ ฟิล มะฮ์ดิ เศาะบีย์ยา
30,กฺอละ อินนี อฺับดุล ลอฮิ อาตานิยัล กิตาบะ วะญะอฺะละนี นะบีย์ยา
31,วะญะอฺะละนี มุบาเราะกัน อัยนะ มา กุนตุ วะเอาศอนี บิศเศาะลาติ วัซซะกาติ มา ดุมตุ ฮัยยา
32,วะบัรร็อม บิวาลิดะตี วะลัม ยัจญ์อฺัลนี ญับบาร็อน ชะกฺีย์ยา
33,วัสสะลามุ อฺะลัยยะ เยามะ วุลิตตุ วะเยามะ อะมูตุ วะเยามะ อุบอฺะษุ ฮัยยา
34,ซาลิกะ อฺีสับ นุ มัรยัม  ^  เกฺอ์าลัล ฮักฺกฺิล ละซี ฟีฮิ ยัมตะรูน
35,มา กานะ ลิลลาฮิ อัย ยัตตะคิซะ มิว วะลัด  ^  สุบฮานะฮ์  ^  อิซา เกฺาะฎอ อัมร็อน ฟะอินนะมา ยะกฺูลุ ละฮู กุน ฟะยะกูน
36,วะอินนัล ลอฮะ ร็อบบี วะร็อบบุกุม ฟะอฺ์บุดูฮ์  ^  ฮาซา ศิรอฏุม มุสตะกฺีม
37,ฟัคตะละฟัล อะห์ซาบุ มิม บัยนิฮิม  ^  ฟะวัยลุล ลิลละซีนะ กะฟะรู มิม มัชฮะดิ เยามิน อฺะซฺีม
38,อัสมิอฺ์ บิฮิม วะอับศิร เยามะ ยะอ์ตูนะนา  ^  ลากินิซฺ ซฺอลิมูนัล เยามะ ฟี เฎาะลาลิม มุบีน
39,วะอันซิรฮุม เยามัล ฮัสเราะติ อิซ กฺุฎิยัล อัมรุ วะฮุม ฟี ฆ็อฟละติว วะฮุม ลา ยุอ์มินูน
40,อินนา นะห์นุ นะริษุล อัรเฎาะ วะมัน อฺะลัยฮา วะอิลัยนา ยุรญะอฺูน
41,วัซกุร ฟิล กิตาบิ อิบรอฮีม  ^  อินนะฮู กานะ ศิดดีกฺ็อน นะบีย์ยา
42,อิซ กฺอละ ลิอะบีฮิ ยาอะบะติ ลิมะ ตะอฺ์บุดุ มา ลา ยัสมะอฺุ วะลา ยุบศิรุ วะลา ยุฆนี อฺันกะ ชัยอา
43,ยาอะบะติ อินนี กฺ็อด ญาอะนี มินัล อฺิลมิ มา ลัม ยะอ์ติกะ ฟัตตะบิอฺ์นี อะฮ์ดิกะ ศิรอฏ็อน สะวีย์ยา
44,ยาอะบะติ ลา ตะอฺ์บุดิช ชัยฏอน  ^  อินนัช ชัยฏอนะ กานะ ลิรเราะห์มานิ อฺะศีย์ยา
45,ยาอะบะติ อินนี อะคอฟุ อัย ยะมัสสะกะ อฺะซาบุม มินัร เราะห์มานิ ฟะตะกูนะ ลิชชัยฏอนิ วะลีย์ยา
46,กฺอละ อะรอฆิบุน อันตะ อฺัน อาลิฮะตี ยาอิบรอฮีม  ^  ละอิล ลัม ตันตะฮิ ละอัรญุมันนัก  ^  วะฮ์ญุรนี มะลีย์ยา
47,กฺอละ สะลามุน อฺะลัยก์  ^  สะอัสตัฆฟิรุ ละกะ ร็อบบี  ^  อินนะฮู กานะ บี ฮะฟีย์ยา
48,วะอะอฺ์ตะซิลุกุม วะมา ตัดอฺูนะ มิน ดูนิล ลาฮิ วะอัดอฺู ร็อบบี อฺะสา อัลลา อะกูนะ บิดุอฺาอิ ร็อบบี ชะกฺีย์ยา
49,ฟะลัมมะอฺ์ ตะซะละฮุม วะมา ยะอฺ์บุดูนะ มิน ดูนิล ลาฮิ วะฮับนา ละฮู อิสฮาเกฺาะ วะยะอฺ์กฺูบ  ^  วะกุลลัน ญะอฺัลนา นะบีย์ยา
50,วะวะฮับนา ละฮุม มิร เราะห์มะตินา วะญะอฺัลนา ละฮุม ลิสานะ ศิดกฺิน อฺะลีย์ยา
51,วัซกุร ฟิล กิตาบิ มูสา  ^  อินนะฮู กานะ มุคละเศอ์า วะกานะ เราะสูลัน นะบีย์ยา
52,วะนาดัยนาฮุ มิน ญานิบิฏ ฏูริล อัยมะนิ วะกฺ็อรร็อบนาฮุ นะญีย์ยา
53,วะวะฮับนา ละฮู มิร เราะห์มะตินา อะคอฮุ ฮารูนะ นะบีย์ยา
54,วัซกุร ฟิล กิตาบิ อิสมาอฺีล  ^  อินนะฮู กานะศอดิกฺ็อล วะอฺ์ดิ วะกานะ เราะสูลัน นะบีย์ยา
55,วะกานะ ยะอ์มุรุ อะฮ์ละฮู บิศเศาะลาติวัซซะกาติ วะกานะ อฺินดะ ร็อบบิฮี มัรฎีย์ยา
56,วัซกุร ฟิล กิตาบิ อิดรีส  ^  อินนะฮู กานะ ศิดดีกฺ็อน นะบีย์ยา
57,วะเราะฟะอฺ์นาฮุ มะกานัน อฺะลีย์ยา
58,อุลาอิกัล ละซีนะ อันอฺะมัล ลอฮุ อฺะลัยฮิม มินัน นะบีย์ยินะ มิน ซุรรีย์ยะติ อาดะมะ วะมิมมัน ฮะมัลนา มะอฺะ นูฮิว วะมิน ซุรรีย์ยะติ อิบรอฮีมะ วะอิสรออีละ วะมิมมัน ฮะดัยนา วัจญ์ตะบัยนา  ^  อิซา ตุตลา อฺะลัยฮิม อายาตุร เราะห์มานิ ค็อรรู สุจญ์ญะเดา วะบุกีย์ยา
59,ฟะเคาะละฟะ มิม บะอฺ์ดิฮิม ค็อลฟุน อะฎออฺุศ เศาะลาตะ วัตตะบะอฺุช ชะฮะวาต  ^  ฟะเสาฟะ ยัลเกฺอ์านะ ฆ็อยยา
60,อิลลา มัน ตาบะ วะอามะนะ วะอฺะมิละ ศอลิฮัน ฟะอุลาอิกะ ยัดคุลูนัล ญันนะตะ วะลา ยุซฺละมูนะ ชัยอา
61,ญันนาติ อฺัดนินิล ละตี วะอฺะดัร เราะห์มานุ อฺิบาดะฮู บิลฆ็อยบ์  ^  อินนะฮู กานะ วะอฺ์ดุฮู มะอ์ตีย์ยา
62,ลา ยัสมะอฺูนะ ฟีฮา ลัฆวัน อิลลา สะลามา  ^  วะละฮุม ริซกฺุฮุม ฟีฮา บุกเราะเตา วะอฺะชีย์ยา
63,ติลกัล ญันนะตุล ละตี นูริษุ มิน อฺิบาดินา มัน กานะ ตะกฺีย์ยา
64,วะมา นะตะนัซซะลุ อิลลา บิอัมริ ร็อบบิก  ^  ละฮู มา บัยนะ อัยดีนา วะมา ค็อลฟะนา วะมา บัยนะ ซาลิก  ^  วะมา กานะ ร็อบบุกะ นะสีย์ยา
65,ร็อบบุส สะมาวาติ วัลอัรฎิ วะมา บัยนะฮุมา ฟะอฺ์บุดฮุ วัศเฏาะบิร ลิอฺิบาดะติฮ์  ^  ฮัล ตะอฺ์ละมุ ละฮู สะมีย์ยา
66,วะยะกฺูลุล อินสานุ อะอิซา มา มิตตุ ละเสาฟะ อุคเราะญุ ฮัยยา
67,อะวะ ลา ยัซกุรุล อินสานุ อันนา เคาะลักฺนาฮุ มิน กฺ็อบลุ วะลัม ยะกุ ชัยอา
68,ฟะวะร็อบบิกะ ละนะห์ชุร็อนนะฮุม วัชชะยาฏีนะ ษุมมะ ละนุห์ฎิร็อนนะฮุม เฮาละ ญะฮันนะมะ ญิษีย์ยา
69,ษุมมะ ละนันซิอฺันนะ มิน กุลลิ ชีอฺะติน อัยยุฮุม อะชัดดุ อฺะลัร เราะห์มานิ อฺิตีย์ยา
70,ษุมมะ ละนะห์นุ อะอฺ์ละมุ บิลละซีนะ ฮุม เอาลา บิฮา ศิลีย์ยา
71,วะอิม มินกุม อิลลา วาริดุฮา  ^  กานะ อฺะลา ร็อบบิกะ ฮัตมัม มักฺฎีย์ยา
72,ษุมมะ นุนัจญ์ญิล ละซีนัต ตะเกฺอ์า วะนะซะรุซฺ ซฺอลิมีนะ ฟีฮา ญิษีย์ยา
73,วะอิซา ตุตลา อฺะลัยฮิม อายาตุนา บัยยินาติน กฺอลัล ละซีนะ กะฟะรู ลิลละซีนะ อามะนู อัยยุล ฟะรีกฺ็อยนิ ค็อยรุม มะกฺอเมา วะอะห์สะนุ นะดีย์ยา
74,วะกัม อะฮ์ลักนา กฺ็อบละฮุม มิน กฺ็อรนิน ฮุม อะห์สะนุ อะษาเษา วะริอ์ยา
75,กฺุล มัน กานะ ฟิฎ เฎาะลาละติ ฟัลยัมดุด ละฮุร เราะห์มานุ มัดดา  ^  ฮัตตา อิซา เราะเอา มา ยูอฺะดูนะ อิมมัล อฺะซาบะ วะอิมมัส สาอฺะตะ ฟะสะยะอฺ์ละมูนะ มัน ฮุวะ ชัรรุม มะกาเนา วะอัฎอฺะฟุ ญุนดา
76,วะยะซีดุล ลอฮุล ละซีนะฮ์ ตะเดา ฮุดา  ^  วัลบากฺิยาตุศ ศอลิฮาตุ ค็อยรุน อฺินดะ ร็อบบิกะ ษะวาเบา วะค็อยรุม มะร็อดดา
77,อะฟะเราะอัยตัล ละซี กะฟะเราะ บิอายาตินา วะกฺอละ ละอูตะยันนะ มาเลา วะวะละดา
78,อัฏเฏาะละอฺัล ฆ็อยบะ อะมิต ตะเคาะซะ อฺินดัร เราะห์มานิ อฺะฮ์ดา
79,กัลลา  ^  สะนักตุบุ มา ยะกฺูลุ วะนะมุดดุ ละฮู มินัล อฺะซาบิ มัดดา
80,วะนะริษุฮู มา ยะกฺูลุ วะยะอ์ตีนา ฟัรดา
81,วัตตะเคาะซู มิน ดูนิล ลาฮิ อาลิฮะตัล ลิยะกูนู ละฮุม อฺิซซา
82,กัลลา  ^  สะยักฟุรูนะ บิอฺิบาดะติฮิม วะยะกูนูนะ อฺะลัยฮิม ฎิดดา
83,อะลัม ตะเราะ อันนา อัรสัลนัช ชะยาฏีนะ อฺะลัล กาฟิรีนะ ตะอุซซุฮุม อัซซา
84,ฟะลา ตะอฺ์ญัล อฺะลัยฮิม  ^  อินนะมา นะอฺุดดุ ละฮุม อฺัดดา
85,เยามะ นะห์ชุรุล มุตตะกฺีนะ อิลัร เราะห์มานิ วัฟดา
86,วะนะสูกฺุล มุจญ์ริมีนะ อิลา ญะฮันนะมะ วิรดา
87,ลา ยัมลิกูนัช ชะฟาอฺะตะ อิลลา มะนิต ตะเคาะซะ อฺินดัร เราะห์มานิ อฺะฮ์ดา
88,วะกฺอลุต ตะเคาะซัร เราะห์มานุ วะละดา
89,ละกฺ็อด ญิอ์ตุม ชัยอัน อิดดา
90,ตะกาดุส สะมาวาตุ ยะตะฟัฏฏ็อรนะ มินฮุ วะตันชักฺกฺุล อัรฎุ วะตะคิรรุล ญิบาลุ ฮัดดา
91,อัน ดะเอฺา ลิรเราะห์มานิ วะละดา
92,วะมา ยัมบะฆี ลิรเราะห์มานิ อัย ยัตตะคิซะ วะละดา
93,อิน กุลลุ มัน ฟิส สะมาวาติ วัลอัรฎิ อิลลา อาติร เราะห์มานิ อฺับดา
94,ละกฺ็อด อะห์ศอฮุม วะอฺัดดะฮุม อฺัดดา
95,วะกุลลุฮุม อาตีฮิ เยามัล กฺิยามะติ ฟัรดา
96,อินนัล ละซีนะ อามะนู วะอฺะมิลุศ ศอลิฮาติ สะยัจญ์อฺะลุ ละฮุมุร เราะห์มานุ วุดดา
97,ฟะอินนะมา ยัสสัรนาฮุ บิลิสานิกะ ลิตุบัชชิเราะ บิฮิล มุตตะกฺีนะ วะตุนซิเราะ บิฮี เกฺอ์ามัล ลุดดา
98,วะกัม อะฮ์ลักนา กฺ็อบละฮุม มิน กฺ็อรนิน ฮัล ตุฮิสสุ มินฮุม มิน อะฮะดิน เอา ตัสมะอฺุ ละฮุม ริกซา
