id,t
17,วะอิซา บุชชิเราะ อะฮะดุฮุม บิมา เฎาะเราะบะ ลิรเราะห์มานิ มะษะลัน ซฺ็อลละ วัจญ์ฮุฮู มุสวัดเดา วะฮุวะ กะซฺีม
18,อะวะ มัย ยุนัชชะอุ ฟิล ฮิลยะติ วะฮุวะ ฟิล คิศอมิ ฆ็อยรุ มุบีน
19,วะญะอฺะลุล มะลาอิกะตัล ละซีนะ ฮุม อฺิบาดุร เราะห์มานิ อินาษา  ^  อะชะฮิดู ค็อลเกฺาะฮุม  ^  สะตุกตะบุ ชะฮาดะตุฮุม วะยุสอะลูน
20,วะกฺอลู เลา ชาอัร เราะห์มานุ มา อฺะบัดนาฮุม  ^  มา ละฮุม บิซาลิกะ มิน อฺิลม์  ^  อิน ฮุม อิลลา ยัครุศูน
21,อัม อาตัยนาฮุม กิตาบัม มิน กฺ็อบลิฮี ฟะฮุม บิฮี มุสตัมสิกูน
22,บัล กฺอลู อินนา วะญัดนา อาบาอะนา อฺะลา อุมมะติว วะอินนา อฺะลา อาษาริฮิม มุฮ์ตะดูน
23,วะกะซาลิกะ มา อัรสัลนา มิน กฺ็อบลิกะ ฟี กฺ็อรยะติม มิน นะซีริน อิลลา กฺอละ มุตเราะฟูฮา อินนา วะญัดนา อาบาอะนา อฺะลา อุมมะติว วะอินนา อฺะลา อาษาริฮิม มุกฺตะดูน
24,กฺอละ อะวะเลา ญิอ์ตุกุม บิอะฮ์ดา มิมมา วะญัตตุม อฺะลัยฮิ อาบาอะกุม  ^  กฺอลู อินนา บิมา อุรสิลตุม บิฮี กาฟิรูน
25,ฟันตะกฺ็อมนา มินฮุม  ^  ฟันซฺุร กัยฟะ กานะ อฺากฺิบะตุล มุกัซซิบีน
26,วะอิซ กฺอละ อิบรอฮีมุ ลิอะบีฮิ วะเกฺอ์ามิฮี อินนะนี บะรออุม มิมมา ตะอฺ์บุดูน
27,อิลลัล ละซี ฟะเฏาะเราะนี ฟะอินนะฮู สะยะฮ์ดีน
28,วะญะอฺะละฮา กะลิมะตัม บากฺิยะตัน ฟี อฺะกฺิบิฮี ละอฺัลละฮุม ยัรญิอฺูน
29,บัล มัตตะอฺ์ตุ ฮาอุลาอิ วะอาบาอะฮุม ฮัตตา ญาอะฮุมุล ฮักฺกฺุ วะเราะสูลุม มุบีน
30,วะลัมมา ญาอะฮุมุล ฮักฺกฺุ กฺอลู ฮาซา สิห์รู วะอินนา บิฮี กาฟิรูน
31,วะกฺอลู เลาลา นุซซิละ ฮาซัล กฺุรอานุ อฺะลา เราะญุลิม มินัล กฺ็อรยะตัยนิ อฺะซฺีม
32,อะฮุม ยักฺสิมูนะ เราะห์มะตะ ร็อบบิก  ^  นะห์นุ เกฺาะสัมนา บัยนะฮุม มะอฺีชะตะฮุม ฟิล ฮะยาติด ดุนยา  ^  วะเราะฟะอฺ์นา บะอฺ์เฎาะฮุม เฟาเกฺาะ บะอฺ์ฎิน ดะเราะญาติล ลิยัตตะคิซะ บะอฺ์ฎุฮุม บะอฺ์ฎ็อน สุครีย์ยา  ^  วะเราะห์มะตุ ร็อบบิกะ ค็อยรุม มิมมา ยัจญ์มะอฺูน
33,วะเลาลา อัย ยะกูนัน นาสุ อุมมะเตา วาฮิดะตัล ละญะอฺัลนา ลิมัย ยักฟุรุ บิรเราะห์มานิ ลิบุยูติฮิม สุกฺุฟัม มิน ฟิฎเฎาะติว วะมะอฺาริญะ อฺะลัยฮา ยัซฺฮะรูน
34,วะลิบุยูติฮิม อับวาเบา วะสุรุร็อน อฺะลัยฮา ยัตตะกิอูน
35,วะซุครุฟา  ^  วะอิน กุลลุ ซาลิกะ ลัมมา มะตาอฺุล ฮะยาติด ดุนยา  ^  วัลอาคิเราะตุ อฺินดะ ร็อบบิกะ ลิลมุตตะกฺีน
36,วะมัย ยะอฺ์ชุ อฺัน ซิกริร เราะห์มานิ นุกฺ็อยยิฎ ละฮู ชัยฏอนัน ฟะฮุวะ ละฮู เกฺาะรีน
37,วะอินนะฮุม ละยะศุดดูนะฮุม อฺะนิส สะบีลิ วะยะห์สะบูนะ อันนะฮุม มุฮ์ตะดูน
38,ฮัตตา อิซา ญาอะนา กฺอละ ยาลัยตะ บัยนี วะบัยนะกะ บุอฺ์ดัล มัชริกฺ็อยนิ ฟะบิอ์สัล เกฺาะรีน
39,วะลัย ยันฟะอฺะกุมุล เยามะ อิซฺ เซฺาะลัมตุม อันนะกุม ฟิล อฺะซาบิ มุชตะริกูน
40,อะฟะอันตะ ตุสมิอฺุศ ศุมมะ เอา ตะฮ์ดิล อฺุมยะ วะมัน กานะ ฟี เฎาะลาลิม มุบีน
41,ฟะอิมมา นัซฮะบันนะ บิกะ ฟะอินนา มินฮุม มุนตะกฺิมูน
42,เอา นุริยันนะกัล ละซี วะอฺัดนาฮุม ฟะอินนา อฺะลัยฮิม มุกฺตะดิรูน
43,ฟัสตัมสิก บิลละซี อูฮิยะ อิลัยก์  ^  อินนะกะ อฺะลา ศิรอฏิม มุสตะกฺีม
44,วะอินนะฮู ละซิกรุล ละกะ วะลิเกฺอ์ามิก  ^  วะเสาฟะ ตุสอะลูน
45,วัสอัล มัน อัรสัลนา มิน กฺ็อบลิกะ มิร รุสุลินา อะญะอฺัลนา มิน ดูนิร เราะห์มานิ อาลิฮะตัย ยุอฺ์บะดูน
46,วะละกฺ็อด อัรสัลนา มูสา บิอายาตินา อิลา ฟิรเอฺานะ วะมะละอิฮี ฟะกฺอละ อินนี เราะสูลุ ร็อบบิล อฺาละมีน
47,ฟะลัมมา ญาอะฮุม บิอายาตินา อิซา ฮุม มินฮา ยัฎฮะกูน
48,วะมา นุรีฮิม มิน อายะติน อิลลา ฮิยะ อักบะรุ มิน อุคติฮา  ^  วะอะค็อซนาฮุม บิลอฺะซาบิ ละอฺัลละฮุม ยัรญิอฺูน
49,วะกฺอลู ยาอัยยุฮัส สาฮิรุด อฺุ ละนา ร็อบบะกะ บิมา อฺะฮิดะ อฺินดะกะ อินนะนา ละมุฮ์ตะดูน
50,ฟะลัมมา กะชัฟนา อฺันฮุมุล อฺะซาบะ อิซา ฮุม ยันกุษูน
51,วะนาดา ฟิรเอฺานุ ฟี เกฺอ์ามิฮี กฺอละ ยาเกฺอ์ามิ อะลัยสะ ลี มุลกุ มิศเราะ วะฮาซิฮิล อันฮารุ ตัจญ์รี มิน ตะห์ตี  ^  อะฟะลา ตุบศิรูน
52,อัม อะนะ ค็อยรุม มิน ฮาซัล ละซี ฮุวะ มะฮีนู วะลา ยะกาดุ ยุบีน
53,ฟะเลาลา อุลกฺิยะ อฺะลัยฮิ อัสวิเราะตุม มิน ซะฮะบิน เอา ญาอะ มะอฺะฮุล มะลาอิกะตุ มุกฺตะรินีน
54,ฟัสตะค็อฟฟะ เกฺอ์ามะฮู ฟะอะฏออฺูฮ์  ^  อินนะฮุม กานู เกฺอ์ามัน ฟาสิกฺีน
55,ฟะลัมมา อาสะฟูนัน ตะกฺ็อมนา มินฮุม ฟะอัฆร็อกฺนาฮุม อัจญ์มะอฺีน
56,ฟะญะอฺัลนาฮุม สะละเฟา วะมะษะลัล ลิลอาคิรีน
57,วะลัมมา ฎุริบับ นุ มัรยะมะ มะษะลัน อิซา เกฺอ์ามุกะ มินฮุ ยะศิดดูน
58,วะกฺอลู อะอาลิฮะตุนา ค็อยรุน อัม ฮู  ^  มา เฎาะเราะบูฮุ ละกะ อิลลา ญะดะลา  ^  บัล ฮุม เกฺอ์ามุน เคาะศิมูน
59,อิน ฮุวะ อิลลา อฺับดุน อันอฺัมนา อฺะลัยฮิ วะญะอฺัลนาฮุ มะษะลัล ลิบะนี อิสรออีล
60,วะเลา นะชาอุ ละญะอฺัลนา มินกุม มะลาอิกะตัน ฟิล อัรฎิ ยัคลุฟูน
61,วะอินนะฮู ละอฺิลมุล ลิสสาอฺะติ ฟะลา ตัมตะรุนนะ บิฮา วัตตะบิอฺูน  ^  ฮาซา ศิรอฏุม มุสตะกฺีม
62,วะลา ยะศุดดันนะกุมุช ชัยฏอน  ^  อินนะฮู ละกุม อฺะดูว์วุม มุบีน
63,วะลัมมา ญาอะ อฺีสา บิลบัยยินาติ กฺอละ กฺ็อด ญิอ์ตุกุม บิลฮิกมะติ วะลิอุบัยยินะ ละกุม บะอฺ์ฎ็อล ละซี ตัคตะลิฟูนะ ฟีฮ์  ^  ฟัตตะกฺุล ลอฮะ วะอะฏีอฺูน
64,อินนัล ลอฮะ ฮุวะ ร็อบบี วะร็อบบุกุม ฟะอฺ์บุดูฮ์  ^  ฮาซา ศิรอฏุม มุสตะกฺีม
65,ฟัคตะละฟัล อะห์ซาบุ มิม บัยนิฮิม  ^  ฟะวัยลุล ลิลละซีนะ เซฺาะละมู มิน อฺะซาบิ เยามิน อะลีม
66,ฮัล ยันซฺุรูนะ อิลลัส สาอฺะตะ อัน ตะอ์ติยะฮุม บัฆตะเตา วะฮุม ลา ยัชอฺุรูน
67,อัลอะคิลลาอุ เยามะอิซิม บะอฺ์ฎุฮุม ลิบะอฺ์ฎิน อฺะดูว์วุน อิลลัล มุตตะกฺีน
68,ยาอฺิบาดิ ลา เคอ์าฟุน อฺะลัยกุมุล เยามะ วะลา อันตุม ตะห์ซะนูน
69,อัลละซีนะ อามะนู บิอายาตินา วะกานู มุสลิมีน
70,อุดคุลุล ญันนะตะ อันตุม วะอัซวาญุกุม ตุห์บะรูน
71,ยุฏอฟุ อฺะลัยฮิม บิศิฮาฟิม มิน ซะฮะบิว วะอักวาบ  ^  วะฟีฮา มา ตัชตะฮีฮิล อันฟุสุ วะตะลัซซุล อะอฺ์ยุน  ^  วะอันตุม ฟีฮา คอลิดูน
72,วะติลกัล ญันนะตุล ละตี อูริษตุมูฮา บิมา กุนตุม ตะอฺ์มะลูน
73,ละกุม ฟีฮา ฟากิฮะตุน กะษีเราะตุม มินฮา ตะอ์กุลูน
74,อินนัล มุจญ์ริมีนะ ฟี อฺะซาบิ ญะฮันนะมะ คอลิดูน
75,ลา ยุฟัตตะรุ อฺันฮุม วะฮุม ฟีฮิ มุบลิสูน
76,วะมา เซฺาะลัมนาฮุม วะลากิน กานู ฮุมุซฺ ซฺอลิมีน
77,วะนาเดา ยามาลิกุ ลิยักฺฎิ อฺะลัยนา ร็อบบุก  ^  กฺอละ อินนะกุม มากิษูน
78,ละกฺ็อด ญิอ์นากุม บิลฮักฺกฺิ วะลากินนะ อักษะเราะกุม ลิลฮักฺกฺิ การิฮูน
79,อัม อับเราะมู อัมร็อน ฟะอินนา มุบริมูน
80,อัม ยะห์สะบูนะ อันนา ลา นัสมะอฺุ สิรเราะฮุม วะนัจญ์วาฮุม  ^  บะลา วะรุสุลุนา ละดัยฮิม ยักตุบูน
81,กฺุล อิน กานะ ลิรเราะห์มานิ วะละดุน ฟะอะนะ เอาวะลุล อฺาบิดีน
82,สุบฮานะ ร็อบบิส สะมาวาติ วัลอัรฎิ ร็อบบิล อฺัรชิ อฺัมมา ยะศิฟูน
83,ฟะซัรฮุม ยะคูฎู วะยัลอฺะบู ฮัตตา ยุลากฺู เยามะฮุมุล ละซี ยูอฺะดูน
84,วะฮุวัล ละซี ฟิส สะมาอิ อิลาฮู วะฟิล อัรฎิ อิลาฮ์  ^  วะฮุวัล ฮะกีมุล อฺะลีม
85,วะตะบาเราะกัล ละซี ละฮู มุลกุส สะมาวาติ วัลอัรฎิ วะมา บัยนะฮุมา วะอฺินดะฮู อฺิลมุส สาอฺะติ วะอิลัยฮิ ตุรญะอฺูน
86,วะลา ยัมลิกุล ละซีนะ ยัดอฺูนะ มิน ดูนิฮิช ชะฟาอฺะตะ อิลลา มัน ชะฮิดะ บิลฮักฺกฺิ วะฮุม ยะอฺ์ละมูน
87,วะละอิน สะอัลตะฮุม มัน เคาะละเกฺาะฮุม ละยะกฺูลุนนัล ลอฮ์  ^  ฟะอันนา ยุอ์ฟะกูน
88,วะกฺีลิฮี ยาร็อบบิ อินนะ ฮาอุลาอิ เกฺอ์ามุล ลา ยุอ์มินูน
89,ฟัศฟะห์ อฺันฮุม วะกฺุล สะลาม  ^  ฟะเสาฟะ ยะอฺ์ละมูน
