id,t
18,ละกฺ็อด เราะฎิยัล ลอฮุ อฺะนิล มุอ์มินีนะ อิซ ยุบายิอฺูนะกะ ตะห์ตัช ชะญะเราะติ ฟะอฺะลิมะ มา ฟี กฺุลูบิฮิม ฟะอันซะลัส สะกีนะตะ อฺะลัยฮิม วะอะษาบะฮุม ฟัตฮัน เกฺาะรีบา
19,วะมะฆอนิมะ กะษีเราะตัย ยะอ์คุซูนะฮา  ^  วะกานัล ลอฮุ อฺะซีซัน ฮะกีมา
20,วะอฺะดะกุมุล ลอฮุ มะฆอนิมะ กะษีเราะตัน ตะอ์คุซูนะฮา ฟะอฺัจญ์ญะละ ละกุม ฮาซิฮี วะกัฟฟะ อัยดิยัน นาสิ อฺันกุม วะลิตะกูนะ อายะตัล ลิลมุอ์มินีนะ วะยะฮ์ดิยะกุม ศิรอฏ็อม มุสตะกฺีมา
21,วะอุครอ ลัม ตักฺดิรู อฺะลัยฮา กฺ็อด อะฮาฏ็อล ลอฮุ บิฮา  ^  วะกานัล ลอฮุ อฺะลา กุลลิ ชัยอิน เกฺาะดีรอ
22,วะเลา กฺอตะละกุมุล ละซีนะ กะฟะรู ละวัลละวุล อัดบาเราะ ษุมมะ ลา ยะญิดูนะ วะลีย์เยา วะลา นะศีรอ
23,สุนนะตัล ลอฮิล ละตี กฺ็อด เคาะลัต มิน กฺ็อบล์  ^  วะลัน ตะญิดะ ลิสุนนะติล ลาฮิ ตับดีลา
24,วะฮุวัล ละซี กัฟฟะ อัยดิยะฮุม อฺันกุม วะอัยดิยะกุม อฺันฮุม บิบัฏนิ มักกะตะ มิม บะอฺ์ดิ อัน อัซฺฟะเราะกุม อฺะลัยฮิม  ^  วะกานัล ลอฮุ บิมา ตะอฺ์มะลูนะ บะศีรอ
25,ฮุมุล ละซีนะ กะฟะรู วะศ็อดดูกุม อฺะนิล มัสญิดิล ฮะรอมิ วัลฮัดยะ มะอฺ์กูฟัน อัย ยับลุเฆาะ มะฮิลละฮ์  ^  วะเลาลา ริญาลุม มุอ์มินูนะ วะนิสาอุม มุอ์มินาตุล ลัม ตะอฺ์ละมูฮุม อัน ตะเฏาะอูฮุม ฟะตุศีบะกุม มินฮุม มะอฺัรเราะตุม บิฆ็อยริ อฺิลม์  ^  ลิยุดคิลัล ลอฮุ ฟี เราะห์มะติฮี มัย ยะชาอ์  ^  เลา ตะซัยยะลู ละอฺัซซับนัล ละซีนะ กะฟะรู มินฮุม อฺะซาบัน อะลีมา
26,อิซ ญะอฺะลัล ละซีนะ กะฟะรู ฟี กฺุลูบิฮิมุล ฮะมีย์ยะตะ ฮะมีย์ยะตัล ญาฮิลีย์ยะติ ฟะอันซะลัล ลอฮุ สะกีนะตะฮู อฺะลา เราะสูลิฮี วะอฺะลัล มุอ์มินีนะ วะอัลซะมะฮุม กะลิมะตัต ตักฺวา วะกานู อะฮักฺเกฺาะ บิฮา วะอะฮ์ละฮา  ^  วะกานัล ลอฮุ บิกุลลิ ชัยอิน อฺะลีมา
27,ละกฺ็อด เศาะดะกฺ็อล ลอฮุ เราะสูละฮุร รุอ์ยา บิลฮักฺกฺ์  ^  ละตัดคุลุนนัล มัสญิดัล ฮะรอมะ อิน ชาอัล ลอฮุ อามินีนะ มุฮัลลิกฺีนะ รุอูสะกุม วะมุกฺ็อศศิรีนะ ลา ตะคอฟูน  ^  ฟะอฺะลิมะ มา ลัม ตะอฺ์ละมู ฟะญะอฺะละ มิน ดูนิ ซาลิกะ ฟัตฮัน เกฺาะรีบา
28,ฮุวัล ละซี อัรสะละ เราะสูละฮู บิลฮุดา วะดีนิล ฮักฺกฺิ ลิยุซฺฮิเราะฮู อฺะลัด ดีนิ กุลลิฮ์  ^  วะกะฟา บิลลาฮิ ชะฮีดา
29,มุฮัมมะดุร เราะสูลุล ลอฮ์  ^  วัลละซีนะ มะอฺะฮู อะชิดดาอุ อฺะลัล กุฟฟาริ รุฮะมาอุ บัยนะฮุม  ^  ตะรอฮุม รุกกะอฺัน สุจญ์ญะดัย ยับตะฆูนะ ฟัฎลัม มินัล ลอฮิ วะริฎวานา  ^  สีมาฮุม ฟี วุญูฮิฮิม มิน อะษะริส สุญูด  ^  ซาลิกะ มะษะลุฮุม ฟิต เตารอฮ์  ^  วะมะษะลุฮุม ฟิล อินญีลิ กะซัรอฺิน อัคเราะญะ ชัฏอะฮู ฟะอาซะเราะฮู ฟัสตัฆละเซฺาะ ฟัสตะวา อฺะลา สูกฺิฮี ยุอฺ์ญิบุซ ซุรรออฺะ ลิยะฆีเซฺาะ บิฮิมุล กุฟฟาร  ^  วะอฺะดัล ลอฮุล ละซีนะ อามะนู วะอฺะมิลุศ ศอลิฮาติ มินฮุม มัฆฟิเราะเตา วะอัจญ์ร็อน อฺะซฺีมา
